locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Lf_00688	CDS	741	glnQ_2			Glutamine transport ATP-binding protein GlnQ
Zymos_Lf_00689	CDS	855	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
Zymos_Lf_00690	CDS	744		1.1.1.51	COG1028	3-beta-hydroxysteroid dehydrogenase
Zymos_Lf_00691	CDS	1161	hom_1	1.1.1.3	COG0460	Homoserine dehydrogenase
Zymos_Lf_00692	CDS	825	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
Zymos_Lf_00693	CDS	1419	rocC		COG0833	Amino-acid permease RocC
Zymos_Lf_00694	CDS	933	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
Zymos_Lf_00695	CDS	840		2.7.1.-	COG3001	putative ketoamine kinase
Zymos_Lf_00696	CDS	981				hypothetical protein
Zymos_Lf_00697	CDS	1029		6.3.1.20		Lipoate--protein ligase 2
Zymos_Lf_00698	CDS	1296	hisS	6.1.1.21		Histidine--tRNA ligase
Zymos_Lf_00699	CDS	1776	aspS	6.1.1.12		Aspartate--tRNA ligase
Zymos_Lf_00700	CDS	684				hypothetical protein
Zymos_Lf_00701	CDS	189	rpsU			30S ribosomal protein S21
Zymos_Lf_00702	CDS	450	yqeY		COG1610	putative protein YqeY
Zymos_Lf_00703	CDS	984			COG1702	PhoH-like protein
Zymos_Lf_00704	CDS	474	ybeY	3.1.-.-		Endoribonuclease YbeY
Zymos_Lf_00705	CDS	399	dgkA	2.7.1.66	COG0818	Undecaprenol kinase
Zymos_Lf_00706	CDS	906	era		COG1159	GTPase Era
Zymos_Lf_00707	CDS	819	recO		COG1381	DNA repair protein RecO
Zymos_Lf_00708	CDS	975	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Zymos_Lf_00709	CDS	2079	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
Zymos_Lf_00710	CDS	1896	dnaG	2.7.7.-		DNA primase
Zymos_Lf_00711	CDS	1143	sigA		COG0568	RNA polymerase sigma factor SigA
Zymos_Lf_00712	CDS	843				IS3 family transposase ISBce13
Zymos_Lf_00713	CDS	252				IS3 family transposase IS153
Zymos_Lf_00714	CDS	561				hypothetical protein
Zymos_Lf_00715	CDS	543				Stress response regulator gls24 
Zymos_Lf_00716	CDS	252				hypothetical protein
Zymos_Lf_00717	CDS	141				hypothetical protein
Zymos_Lf_00718	CDS	924			COG2826	IS30 family transposase IS1070
Zymos_Lf_00719	CDS	999			COG2826	IS30 family transposase ISSlu1
Zymos_Lf_00720	CDS	1287				ISL3 family transposase ISL3
Zymos_Lf_00721	CDS	912	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
Zymos_Lf_00722	CDS	1008	dapF	5.1.1.7		Diaminopimelate epimerase
Zymos_Lf_00723	CDS	1359	yclM	2.7.2.4	COG0527	Aspartokinase 3
Zymos_Lf_00724	CDS	1320	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
Zymos_Lf_00725	CDS	714	dapH_1	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
Zymos_Lf_00726	CDS	1155	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
Zymos_Lf_00727	CDS	936	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Zymos_Lf_00728	CDS	780	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Zymos_Lf_00729	CDS	1185	dapX_1	2.6.1.-	COG0436	putative N-acetyl-LL-diaminopimelate aminotransferase
Zymos_Lf_00730	CDS	1053	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
Zymos_Lf_00731	CDS	1341	ntpJ			Potassium/sodium uptake protein NtpJ
Zymos_Lf_00732	CDS	675	ktrA		COG0569	Ktr system potassium uptake protein A
Zymos_Lf_00733	CDS	702	trmK	2.1.1.217	COG2384	tRNA (adenine(22)-N(1))-methyltransferase
Zymos_Lf_00734	CDS	822			COG0327	GTP cyclohydrolase 1 type 2 
Zymos_Lf_00735	CDS	1242	pepT	3.4.11.4		Peptidase T
Zymos_Lf_00736	CDS	204				hypothetical protein
Zymos_Lf_00737	CDS	3300	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
Zymos_Lf_00738	CDS	1422	pyk	2.7.1.40	COG0469	Pyruvate kinase
Zymos_Lf_00739	CDS	888	cvfB			Conserved virulence factor B
Zymos_Lf_00740	CDS	879	xerD_1			Tyrosine recombinase XerD
Zymos_Lf_00741	CDS	384				hypothetical protein
Zymos_Lf_00742	CDS	789	scpA		COG1354	Segregation and condensation protein A
Zymos_Lf_00743	CDS	588	scpB			Segregation and condensation protein B
Zymos_Lf_00744	CDS	726	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
Zymos_Lf_00745	CDS	579	ribU			Riboflavin transporter RibU
Zymos_Lf_00746	CDS	1038				hypothetical protein
Zymos_Lf_00747	CDS	1458	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
Zymos_Lf_00748	CDS	555				hypothetical protein
Zymos_Lf_00749	CDS	681	cmk	2.7.4.25	COG0283	Cytidylate kinase
Zymos_Lf_00750	CDS	1233	rps1		COG0539	30S ribosomal protein S1
Zymos_Lf_00751	CDS	1314	der		COG1160	GTPase Der
Zymos_Lf_00752	CDS	276	hup		COG0776	DNA-binding protein HU
Zymos_Lf_00753	CDS	1263	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
Zymos_Lf_00754	CDS	858	xerC			Tyrosine recombinase XerC
Zymos_Lf_00755	CDS	1203	cca	2.7.7.72		CCA-adding enzyme
Zymos_Lf_00756	CDS	1887	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
Zymos_Lf_00757	CDS	960	thyA	2.1.1.45	COG0207	Thymidylate synthase
Zymos_Lf_00758	CDS	504	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
Zymos_Lf_00759	CDS	630				hypothetical protein
Zymos_Lf_00760	CDS	843			COG1307	DegV domain-containing protein
Zymos_Lf_00761	CDS	1179	pdxB_2	1.1.1.290		Erythronate-4-phosphate dehydrogenase
Zymos_Lf_00762	CDS	627	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
Zymos_Lf_00763	CDS	918				hypothetical protein
Zymos_Lf_00764	CDS	594				hypothetical protein
Zymos_Lf_00765	CDS	225				hypothetical protein
Zymos_Lf_00766	CDS	873	rbgA		COG1161	Ribosome biogenesis GTPase A
Zymos_Lf_00767	CDS	771	rnhB	3.1.26.4	COG0164	Ribonuclease HII
Zymos_Lf_00768	CDS	876				hypothetical protein
Zymos_Lf_00769	CDS	2127	topA	5.6.2.1		DNA topoisomerase 1
Zymos_Lf_00770	CDS	843	xerD_2			Tyrosine recombinase XerD
Zymos_Lf_00771	CDS	879	lacX			Protein LacX, plasmid
Zymos_Lf_00772	CDS	612	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
Zymos_Lf_00773	CDS	1998	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
Zymos_Lf_00774	CDS	2469	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
Zymos_Lf_00775	CDS	516	yagU		COG3477	Inner membrane protein YagU
Zymos_Lf_00776	CDS	933	ppaC	3.6.1.1	COG1227	putative manganese-dependent inorganic pyrophosphatase
Zymos_Lf_00777	CDS	393				hypothetical protein
Zymos_Lf_00778	CDS	426	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
Zymos_Lf_00779	CDS	510	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
Zymos_Lf_00780	CDS	459	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
Zymos_Lf_00781	CDS	1359	pucI		COG1953	putative allantoin permease
Zymos_Lf_00782	CDS	1239	codA	3.5.4.1	COG0402	Cytosine deaminase
Zymos_Lf_00783	CDS	1710				hypothetical protein
Zymos_Lf_00784	CDS	351				hypothetical protein
Zymos_Lf_00785	CDS	1347	rarA		COG2256	Replication-associated recombination protein A
Zymos_Lf_00786	CDS	681	ydfK_2		COG1811	putative membrane protein YdfK
Zymos_Lf_00787	CDS	1350	yhjX			putative MFS-type transporter YhjX
Zymos_Lf_00788	CDS	204				hypothetical protein
Zymos_Lf_00789	CDS	291				hypothetical protein
Zymos_Lf_00790	CDS	864	clcA_2			H(+)/Cl(-) exchange transporter ClcA
Zymos_Lf_00791	CDS	306	clcA_3			H(+)/Cl(-) exchange transporter ClcA
Zymos_Lf_00792	CDS	1227	odh	1.5.1.28		Opine dehydrogenase
Zymos_Lf_00793	CDS	765				hypothetical protein
Zymos_Lf_00794	CDS	1479	arcD		COG0531	Arginine/ornithine antiporter
Zymos_Lf_00795	CDS	1032	ilvE_2	2.6.1.42		putative branched-chain-amino-acid aminotransferase
Zymos_Lf_00796	CDS	642	lacA_2	2.3.1.18	COG0110	Galactoside O-acetyltransferase
Zymos_Lf_00797	CDS	567	maa_1	2.3.1.79	COG0110	Maltose O-acetyltransferase
Zymos_Lf_00798	CDS	504				hypothetical protein
Zymos_Lf_00799	CDS	558	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
Zymos_Lf_00800	CDS	1095	ygcS			Inner membrane metabolite transport protein YgcS
Zymos_Lf_00801	CDS	249				hypothetical protein
Zymos_Lf_00802	CDS	1068		1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
Zymos_Lf_00803	CDS	1137	vioD_2	4.2.1.145		Capreomycidine synthase
Zymos_Lf_00804	CDS	141				hypothetical protein
Zymos_Lf_00805	CDS	210				hypothetical protein
Zymos_Lf_00806	CDS	897				hypothetical protein
Zymos_Lf_00807	CDS	855				hypothetical protein
Zymos_Lf_00808	CDS	525				hypothetical protein
Zymos_Lf_00809	CDS	90				hypothetical protein
Zymos_Lf_00810	CDS	183				hypothetical protein
Zymos_Lf_00811	CDS	927				hypothetical protein
Zymos_Lf_00812	CDS	873	yvgN_1	1.1.1.-	COG0656	Glyoxal reductase
Zymos_Lf_00813	CDS	486	hmpT		COG4720	Thiamine precursor transporter HmpT
Zymos_Lf_00814	CDS	831	pdxK_2	2.7.1.35		Pyridoxine/pyridoxal/pyridoxamine kinase
Zymos_Lf_00815	CDS	588	icd_1	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
Zymos_Lf_00816	CDS	519	icd_2	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
Zymos_Lf_00817	CDS	612				hypothetical protein
Zymos_Lf_00818	CDS	1080	xerS		COG0582	Tyrosine recombinase XerS
Zymos_Lf_00819	CDS	927	yxeI_1		COG3049	putative protein YxeI
Zymos_Lf_00820	CDS	1179	patB	4.4.1.13	COG1168	Cystathionine beta-lyase PatB
Zymos_Lf_00821	CDS	1164				IS200/IS605 family transposase ISLhe65
Zymos_Lf_00822	CDS	1053	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
Zymos_Lf_00823	CDS	960				hypothetical protein
Zymos_Lf_00824	CDS	630	opuCB_1		COG1174	Carnitine transport permease protein OpuCB
Zymos_Lf_00825	CDS	768	opuCA	7.6.2.9	COG1125	Carnitine transport ATP-binding protein OpuCA
Zymos_Lf_00826	CDS	645	opuCB_2		COG1174	Carnitine transport permease protein OpuCB
Zymos_Lf_00827	CDS	903	yehZ		COG1732	Glycine betaine-binding protein YehZ
Zymos_Lf_00828	CDS	345	ywnA_2		COG1959	Putative HTH-type transcriptional regulator YwnA
Zymos_Lf_00829	CDS	426				hypothetical protein
Zymos_Lf_00830	CDS	537	paiA_1	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
Zymos_Lf_00831	CDS	594				hypothetical protein
Zymos_Lf_00832	CDS	399				hypothetical protein
Zymos_Lf_00833	CDS	1251				IS200/IS605 family transposase ISMmu1
Zymos_Lf_00834	CDS	453				hypothetical protein
Zymos_Lf_00835	CDS	357				hypothetical protein
Zymos_Lf_00836	CDS	591	betI			HTH-type transcriptional regulator BetI
Zymos_Lf_00837	CDS	585				hypothetical protein
Zymos_Lf_00838	CDS	786	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
Zymos_Lf_00839	CDS	1434	citG	2.4.2.52		2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
Zymos_Lf_00840	CDS	837	sorC		COG2390	Sorbitol operon regulator
Zymos_Lf_00841	CDS	1122	xylB_1	1.1.1.90		Aryl-alcohol dehydrogenase
Zymos_Lf_00842	CDS	246				hypothetical protein
Zymos_Lf_00843	CDS	945		1.1.1.-		L-2-hydroxyisocaproate dehydrogenase
Zymos_Lf_00844	CDS	579				hypothetical protein
Zymos_Lf_00845	CDS	384		3.1.2.-	COG2050	Putative esterase
Zymos_Lf_00846	CDS	822	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
Zymos_Lf_00847	CDS	1425	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
Zymos_Lf_00848	CDS	1194	sauU			putative sulfoacetate transporter SauU
Zymos_Lf_00849	CDS	1071	adh_2	1.1.1.80		NADP-dependent isopropanol dehydrogenase
Zymos_Lf_00850	CDS	1143	metB_2	2.5.1.48	COG0626	Cystathionine gamma-synthase
Zymos_Lf_00851	CDS	912	cysM	2.5.1.47	COG0031	Cysteine synthase
Zymos_Lf_00852	CDS	267				hypothetical protein
Zymos_Lf_00853	CDS	1344				hypothetical protein
Zymos_Lf_00854	CDS	933				hypothetical protein
Zymos_Lf_00855	CDS	393				FMN-binding protein
Zymos_Lf_00856	CDS	369				hypothetical protein
Zymos_Lf_00857	CDS	882				hypothetical protein
Zymos_Lf_00858	CDS	183				hypothetical protein
Zymos_Lf_00859	CDS	363				hypothetical protein
Zymos_Lf_00860	CDS	918	yicL_1		COG0697	putative inner membrane transporter YicL
Zymos_Lf_00861	CDS	585				hypothetical protein
Zymos_Lf_00862	CDS	1854	urdA_1	1.3.99.33		Urocanate reductase
Zymos_Lf_00863	CDS	927	argP			HTH-type transcriptional regulator ArgP
Zymos_Lf_00864	CDS	858				hypothetical protein
Zymos_Lf_00865	CDS	1173	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
Zymos_Lf_00866	CDS	1101				hypothetical protein
Zymos_Lf_00867	CDS	741				hypothetical protein
Zymos_Lf_00868	CDS	498	ypjQ		COG1267	putative protein YpjQ
Zymos_Lf_00869	CDS	1053	pbpX		COG1680	Putative penicillin-binding protein PbpX
Zymos_Lf_00870	CDS	1200				hypothetical protein
Zymos_Lf_00871	CDS	177				hypothetical protein
Zymos_Lf_00872	CDS	858				hypothetical protein
Zymos_Lf_00873	CDS	2349				hypothetical protein
Zymos_Lf_00874	CDS	888	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
Zymos_Lf_00875	CDS	888	endA	3.1.30.-		DNA-entry nuclease
Zymos_Lf_00876	CDS	1371	pepDA_1	3.4.-.-	COG4690	Dipeptidase A
Zymos_Lf_00877	CDS	696				hypothetical protein
Zymos_Lf_00878	CDS	1386	yifK_2		COG1113	putative transport protein YifK
Zymos_Lf_00879	CDS	963				hypothetical protein
Zymos_Lf_00880	CDS	1779	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
Zymos_Lf_00881	CDS	1236				hypothetical protein
Zymos_Lf_00882	CDS	681				hypothetical protein
Zymos_Lf_00883	CDS	438	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
Zymos_Lf_00884	CDS	549				hypothetical protein
Zymos_Lf_00885	CDS	552	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
Zymos_Lf_00886	CDS	273				hypothetical protein
Zymos_Lf_00887	CDS	1113				hypothetical protein
Zymos_Lf_00888	tRNA	86				tRNA-Leu(aag)
Zymos_Lf_00889	CDS	1164				IS200/IS605 family transposase ISLhe65
Zymos_Lf_00890	CDS	831	artP_1		COG0834	Arginine-binding extracellular protein ArtP
Zymos_Lf_00891	CDS	1374	gshAB_1			Glutathione biosynthesis bifunctional protein GshAB
Zymos_Lf_00892	CDS	1185	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
Zymos_Lf_00893	CDS	711	guaD_1	3.5.4.3	COG0402	Guanine deaminase
Zymos_Lf_00894	CDS	597	guaD_2	3.5.4.3	COG0402	Guanine deaminase
Zymos_Lf_00895	CDS	1152	dapE_1	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
Zymos_Lf_00896	CDS	150				hypothetical protein
Zymos_Lf_00897	CDS	267				hypothetical protein
Zymos_Lf_00898	CDS	417	arsC	1.20.4.4		Arsenate reductase
Zymos_Lf_00899	CDS	453				hypothetical protein
Zymos_Lf_00900	CDS	1251				IS200/IS605 family transposase ISMmu1
Zymos_Lf_00901	CDS	345	glpQ1	3.1.4.46	COG0584	putative glycerophosphodiester phosphodiesterase 1
Zymos_Lf_00902	CDS	339				hypothetical protein
Zymos_Lf_00903	CDS	507				hypothetical protein
Zymos_Lf_00904	CDS	768	fetB		COG0390	putative iron export permease protein FetB
Zymos_Lf_00905	CDS	642	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
Zymos_Lf_00906	CDS	1251				IS200/IS605 family transposase ISLjo5
Zymos_Lf_00907	CDS	456				hypothetical protein
Zymos_Lf_00908	CDS	1683	alsS	2.2.1.6	COG0028	Acetolactate synthase
Zymos_Lf_00909	CDS	1725				hypothetical protein
Zymos_Lf_00910	CDS	732				hypothetical protein
Zymos_Lf_00911	CDS	561				hypothetical protein
Zymos_Lf_00912	CDS	204				hypothetical protein
Zymos_Lf_00913	CDS	1296	arsB		COG1055	Arsenical pump membrane protein
Zymos_Lf_00914	CDS	1734	arsA	7.3.2.7		Arsenical pump-driving ATPase
Zymos_Lf_00915	CDS	324				hypothetical protein
Zymos_Lf_00916	CDS	855				IS3 family transposase ISEnfa5
Zymos_Lf_00917	CDS	714				hypothetical protein
Zymos_Lf_00918	CDS	915			COG2826	IS30 family transposase ISCth3
Zymos_Lf_00919	CDS	333	crcB_1		COG0239	Putative fluoride ion transporter CrcB
Zymos_Lf_00920	CDS	366	crcB_2			Putative fluoride ion transporter CrcB
Zymos_Lf_00921	CDS	393			COG0346	Virulence protein
Zymos_Lf_00922	CDS	558				hypothetical protein
Zymos_Lf_00923	CDS	1713	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
Zymos_Lf_00924	CDS	699	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
Zymos_Lf_00925	CDS	918	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
Zymos_Lf_00926	CDS	276				hypothetical protein
Zymos_Lf_00927	CDS	459	copY			Transcriptional repressor CopY
Zymos_Lf_00928	CDS	93				hypothetical protein
Zymos_Lf_00929	CDS	456				hypothetical protein
Zymos_Lf_00930	CDS	942				hypothetical protein
Zymos_Lf_00931	CDS	1521	xylB_2	2.7.1.17	COG1070	Xylulose kinase
Zymos_Lf_00932	CDS	1347	gntT		COG2610	High-affinity gluconate transporter
Zymos_Lf_00933	CDS	1005	kdgR_1		COG1609	HTH-type transcriptional regulator KdgR
Zymos_Lf_00934	CDS	342				hypothetical protein
Zymos_Lf_00935	CDS	1188	aspB	2.6.1.14	COG0436	Asparagine--oxo-acid transaminase
Zymos_Lf_00936	CDS	534				hypothetical protein
Zymos_Lf_00937	CDS	1506	gshAB_2			Glutathione biosynthesis bifunctional protein GshAB
Zymos_Lf_00938	CDS	645				hypothetical protein
Zymos_Lf_00939	CDS	258				hypothetical protein
Zymos_Lf_00940	CDS	429				hypothetical protein
Zymos_Lf_00941	CDS	966				hypothetical protein
Zymos_Lf_00942	CDS	1251				IS200/IS605 family transposase ISLjo5
Zymos_Lf_00943	CDS	456				hypothetical protein
Zymos_Lf_00944	CDS	690	narX		COG2180	Nitrate reductase-like protein NarX
Zymos_Lf_00945	CDS	630				hypothetical protein
Zymos_Lf_00946	CDS	1560	narH	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
Zymos_Lf_00947	CDS	3666	narG	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
Zymos_Lf_00948	CDS	993				hypothetical protein
Zymos_Lf_00949	CDS	498	moaB			Molybdenum cofactor biosynthesis protein B
Zymos_Lf_00950	CDS	1215	moeA	2.10.1.1		Molybdopterin molybdenumtransferase
Zymos_Lf_00951	CDS	987	moaC			Cyclic pyranopterin monophosphate synthase
Zymos_Lf_00952	CDS	546	mobA	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
Zymos_Lf_00953	CDS	264				hypothetical protein
Zymos_Lf_00954	CDS	435				hypothetical protein
Zymos_Lf_00955	CDS	1053	nreB	2.7.13.3		Oxygen sensor histidine kinase NreB
Zymos_Lf_00956	CDS	654	nreC		COG2197	Oxygen regulatory protein NreC
Zymos_Lf_00957	CDS	264				hypothetical protein
Zymos_Lf_00958	CDS	984				hypothetical protein
Zymos_Lf_00959	CDS	918				hypothetical protein
Zymos_Lf_00960	CDS	234				hypothetical protein
Zymos_Lf_00961	CDS	717	menG	2.1.1.163		Demethylmenaquinone methyltransferase
Zymos_Lf_00962	CDS	888				hypothetical protein
Zymos_Lf_00963	CDS	339				hypothetical protein
Zymos_Lf_00964	CDS	1197	narT		COG2223	putative nitrate transporter NarT
Zymos_Lf_00965	CDS	999	moaA1	4.1.99.22	COG2896	GTP 3',8-cyclase 1
Zymos_Lf_00966	CDS	246				hypothetical protein
Zymos_Lf_00967	CDS	402	moaE1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 1
Zymos_Lf_00968	CDS	999			COG0609	putative ABC transporter permease protein
Zymos_Lf_00969	CDS	771			COG1120	putative ABC transporter ATP-binding protein
Zymos_Lf_00970	CDS	1224		1.6.99.-	COG1252	NADH dehydrogenase-like protein
Zymos_Lf_00971	CDS	318	sufT_2			Fe-S protein maturation auxiliary factor SufT
Zymos_Lf_00972	CDS	234				hypothetical protein
Zymos_Lf_00973	CDS	1332				hypothetical protein
Zymos_Lf_00974	CDS	840				hypothetical protein
Zymos_Lf_00975	CDS	999			COG2826	IS30 family transposase ISSlu1
Zymos_Lf_00976	CDS	1065			COG0614	putative protein
Zymos_Lf_00977	CDS	1407				hypothetical protein
Zymos_Lf_00978	CDS	471	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
Zymos_Lf_00979	CDS	1239	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
Zymos_Lf_00980	CDS	1296				hypothetical protein
Zymos_Lf_00981	CDS	798				putative ABC transporter ATP-binding protein
Zymos_Lf_00982	CDS	210				hypothetical protein
Zymos_Lf_00983	CDS	1992	feoB		COG0370	Fe(2+) transporter FeoB
Zymos_Lf_00984	CDS	171				hypothetical protein
Zymos_Lf_00985	CDS	900	menA	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
Zymos_Lf_00986	CDS	987	hexs-b	2.5.1.83		Hexaprenyl-diphosphate synthase large subunit ((2E,6E)-farnesyl-diphosphate specific)
Zymos_Lf_00987	CDS	984		1.1.1.28		D-lactate dehydrogenase
Zymos_Lf_00988	CDS	1161	aspC	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
Zymos_Lf_00989	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase
Zymos_Lf_00990	CDS	1086				hypothetical protein
Zymos_Lf_00991	CDS	1299	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
Zymos_Lf_00992	CDS	546				hypothetical protein
Zymos_Lf_00993	CDS	1167	aroC	4.2.3.5	COG0082	Chorismate synthase
Zymos_Lf_00994	CDS	270				hypothetical protein
Zymos_Lf_00995	CDS	1197	ydiM			Inner membrane transport protein YdiM
Zymos_Lf_00996	CDS	159				hypothetical protein
Zymos_Lf_00997	CDS	1491	dtpT_2		COG3104	Di-/tripeptide transporter
Zymos_Lf_00998	CDS	93				hypothetical protein
Zymos_Lf_00999	tRNA	74				tRNA-Gln(ttg)
Zymos_Lf_01000	CDS	816	ybjI_1	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
Zymos_Lf_01001	CDS	294				hypothetical protein
Zymos_Lf_01002	CDS	513				hypothetical protein
Zymos_Lf_01003	CDS	264				hypothetical protein
Zymos_Lf_01004	CDS	588				hypothetical protein
Zymos_Lf_01005	CDS	1458	hsrA_1			putative transport protein HsrA
Zymos_Lf_01006	CDS	237				hypothetical protein
Zymos_Lf_01007	CDS	2901				hypothetical protein
Zymos_Lf_01008	CDS	321				hypothetical protein
Zymos_Lf_01009	CDS	2010	kup			Low affinity potassium transport system protein kup
Zymos_Lf_01010	CDS	447				hypothetical protein
Zymos_Lf_01011	CDS	1512	glpK	2.7.1.30	COG0554	Glycerol kinase
Zymos_Lf_01012	CDS	186		5.3.2.-		putative tautomerase
Zymos_Lf_01013	CDS	1872				hypothetical protein
Zymos_Lf_01014	CDS	1413	pepD	3.4.-.-	COG4690	Dipeptidase
Zymos_Lf_01015	CDS	900				hypothetical protein
Zymos_Lf_01016	CDS	1311	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
Zymos_Lf_01017	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
Zymos_Lf_01018	CDS	864				hypothetical protein
Zymos_Lf_01019	CDS	513	hsrA_2			putative transport protein HsrA
Zymos_Lf_01020	CDS	843				hypothetical protein
Zymos_Lf_01021	CDS	1227	sbnD			Staphyloferrin B transporter
Zymos_Lf_01022	CDS	1389				hypothetical protein
Zymos_Lf_01023	CDS	741	gbpR			HTH-type transcriptional regulator GbpR
Zymos_Lf_01024	CDS	1122				hypothetical protein
Zymos_Lf_01025	CDS	1020	lplJ_1	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
Zymos_Lf_01026	CDS	1407	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
Zymos_Lf_01027	CDS	1290	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
Zymos_Lf_01028	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
Zymos_Lf_01029	CDS	1092	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
Zymos_Lf_01030	CDS	321				hypothetical protein
Zymos_Lf_01031	CDS	327				hypothetical protein
Zymos_Lf_01032	CDS	654				hypothetical protein
Zymos_Lf_01033	CDS	1509	thrC	4.2.3.1	COG0498	Threonine synthase
Zymos_Lf_01034	CDS	1278	hom_2	1.1.1.3	COG0460	Homoserine dehydrogenase
Zymos_Lf_01035	CDS	861	thrB	2.7.1.39	COG0083	Homoserine kinase
Zymos_Lf_01036	CDS	525				hypothetical protein
Zymos_Lf_01037	CDS	642	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
Zymos_Lf_01038	CDS	657	yedJ		COG1418	putative protein YedJ
Zymos_Lf_01039	CDS	744	yaaA		COG3022	Peroxide stress resistance protein YaaA
Zymos_Lf_01040	CDS	612				hypothetical protein
Zymos_Lf_01041	CDS	879	degV		COG1307	Protein DegV
Zymos_Lf_01042	CDS	1692	rqcH		COG1293	Rqc2 RqcH
Zymos_Lf_01043	CDS	1296	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
Zymos_Lf_01044	CDS	660				hypothetical protein
Zymos_Lf_01045	CDS	546		2.3.1.-	COG0110	Putative acetyltransferase
Zymos_Lf_01046	CDS	402	dkgA_2	1.1.1.346		2,5-diketo-D-gluconic acid reductase A
