locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_BS_01850	CDS	306				hypothetical protein
Zymos_BS_01851	CDS	294	yukE		COG4842	Protein YukE
Zymos_BS_01852	CDS	1230	putR_1			Proline-responsive transcriptional activator PutR
Zymos_BS_01853	CDS	1137	ald	1.4.1.1	COG0686	Alanine dehydrogenase
Zymos_BS_01854	CDS	678				hypothetical protein
Zymos_BS_01855	CDS	210	mbtH		COG3251	Protein MbtH
Zymos_BS_01856	CDS	7140	dhbF		COG1020	Dimodular nonribosomal peptide synthase
Zymos_BS_01857	CDS	936	dhbB	3.3.2.1	COG1535	Isochorismatase
Zymos_BS_01858	CDS	1620	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
Zymos_BS_01859	CDS	1200	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
Zymos_BS_01860	CDS	786	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
Zymos_BS_01861	CDS	879	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
Zymos_BS_01862	CDS	597	yedY1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
Zymos_BS_01863	CDS	603	bioY_1		COG1268	Biotin transporter BioY
Zymos_BS_01864	CDS	1329				hypothetical protein
Zymos_BS_01865	CDS	1503	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
Zymos_BS_01866	CDS	477				hypothetical protein
Zymos_BS_01867	CDS	654	yuiC		COG3584	putative protein YuiC
Zymos_BS_01868	CDS	321				hypothetical protein
Zymos_BS_01869	CDS	1221		1.6.99.-	COG1252	NADH dehydrogenase-like protein
Zymos_BS_01870	CDS	999	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
Zymos_BS_01871	CDS	141				hypothetical protein
Zymos_BS_01872	CDS	981	guaC	1.7.1.7	COG0516	GMP reductase
Zymos_BS_01873	CDS	222				hypothetical protein
Zymos_BS_01874	CDS	528				hypothetical protein
Zymos_BS_01875	CDS	705	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
Zymos_BS_01876	CDS	1656				hypothetical protein
Zymos_BS_01877	CDS	336				hypothetical protein
Zymos_BS_01878	CDS	573				hypothetical protein
Zymos_BS_01879	CDS	519	paiA	2.3.1.57	COG0454	Spermidine/spermine N(1)-acetyltransferase
Zymos_BS_01880	CDS	312				hypothetical protein
Zymos_BS_01881	CDS	363			COG0316	Protein
Zymos_BS_01882	CDS	855	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
Zymos_BS_01883	CDS	1215	nupX		COG1972	Putative nucleoside permease NupX
Zymos_BS_01884	CDS	237				hypothetical protein
Zymos_BS_01885	CDS	1029	ndh	1.6.99.3	COG1252	NADH dehydrogenase
Zymos_BS_01886	CDS	327				hypothetical protein
Zymos_BS_01887	CDS	237	nfuA			Fe/S biogenesis protein NfuA
Zymos_BS_01888	CDS	1974	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
Zymos_BS_01889	CDS	930	thrB	2.7.1.39	COG0083	Homoserine kinase
Zymos_BS_01890	CDS	1068	thrC	4.2.3.1	COG0498	Threonine synthase
Zymos_BS_01891	CDS	1302	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
Zymos_BS_01892	CDS	1026				hypothetical protein
Zymos_BS_01893	CDS	450	ypjQ_2		COG1267	putative protein YpjQ
Zymos_BS_01894	CDS	771	yutF	3.1.3.-	COG0647	Acid sugar phosphatase
Zymos_BS_01895	CDS	435				hypothetical protein
Zymos_BS_01896	CDS	276	yutD		COG4470	putative protein YutD
Zymos_BS_01897	CDS	636				hypothetical protein
Zymos_BS_01898	CDS	897	lipA	2.8.1.8	COG0320	Lipoyl synthase
Zymos_BS_01899	CDS	981	lytH	3.4.-.-	COG0739	L-Ala--D-Glu endopeptidase
Zymos_BS_01900	CDS	768	yunB			Sporulation protein YunB
Zymos_BS_01901	CDS	306				hypothetical protein
Zymos_BS_01902	CDS	1389	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
Zymos_BS_01903	CDS	822				hypothetical protein
Zymos_BS_01904	CDS	855				hypothetical protein
Zymos_BS_01905	CDS	348				hypothetical protein
Zymos_BS_01906	CDS	1344	allB	3.5.2.5	COG0044	Allantoinase
Zymos_BS_01907	CDS	1596	pucR		COG2508	Purine catabolism regulatory protein
Zymos_BS_01908	CDS	1353	pucJ		COG2233	Uric acid permease PucJ
Zymos_BS_01909	CDS	1293	pucK_2		COG2233	Uric acid permease PucK
Zymos_BS_01910	CDS	1485	pucL		COG3195	Uric acid degradation bifunctional protein PucL
Zymos_BS_01911	CDS	345	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
Zymos_BS_01912	CDS	555				hypothetical protein
Zymos_BS_01913	CDS	537	pucE	1.17.1.4	COG2080	putative xanthine dehydrogenase subunit E
Zymos_BS_01914	CDS	2238	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
Zymos_BS_01915	CDS	834	pucC	1.17.1.4	COG1319	putative xanthine dehydrogenase subunit C
Zymos_BS_01916	CDS	618	pucB		COG2068	Purine catabolism protein PucB
Zymos_BS_01917	CDS	993	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
Zymos_BS_01918	CDS	1251	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
Zymos_BS_01919	CDS	1239	pucF	3.5.3.9	COG0624	Allantoate amidohydrolase
Zymos_BS_01920	CDS	483	trpD_2	2.4.2.18		Anthranilate phosphoribosyltransferase
Zymos_BS_01921	CDS	531	trpD_3	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
Zymos_BS_01922	CDS	867	bsn	3.1.-.-	COG2356	Extracellular ribonuclease
Zymos_BS_01923	CDS	1104	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
Zymos_BS_01924	CDS	729	yurK		COG2188	putative HTH-type transcriptional regulator YurK
Zymos_BS_01925	CDS	855	frlD	2.7.1.-	COG0524	Fructosamine kinase FrlD
Zymos_BS_01926	CDS	903	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
Zymos_BS_01927	CDS	879	ngcF		COG1175	Diacetylchitobiose uptake system permease protein NgcF
Zymos_BS_01928	CDS	1269	msmE		COG1653	Multiple sugar-binding protein
Zymos_BS_01929	CDS	987	frlB	3.5.-.-	COG2222	Fructosamine deglycase FrlB
Zymos_BS_01930	CDS	375	uvrC_2			UvrABC system protein C
Zymos_BS_01931	CDS	1125	thiO_1	1.4.3.19		Glycine oxidase
Zymos_BS_01932	CDS	150	sspG			Small, acid-soluble spore protein G
Zymos_BS_01933	CDS	273				hypothetical protein
Zymos_BS_01934	CDS	384				hypothetical protein
Zymos_BS_01935	CDS	1398				hypothetical protein
Zymos_BS_01936	CDS	444	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
Zymos_BS_01937	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
Zymos_BS_01938	CDS	1314				hypothetical protein
Zymos_BS_01939	CDS	786	sufC		COG0396	Vegetative protein 296
Zymos_BS_01940	CDS	363				hypothetical protein
Zymos_BS_01941	CDS	825	metQ_1		COG1464	Methionine-binding lipoprotein MetQ
Zymos_BS_01942	CDS	669	metP		COG2011	Methionine import system permease protein MetP
Zymos_BS_01943	CDS	1026	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
Zymos_BS_01944	CDS	345				hypothetical protein
Zymos_BS_01945	CDS	321				hypothetical protein
Zymos_BS_01946	CDS	441	rnmV_1	3.1.26.8		Ribonuclease M5
Zymos_BS_01947	CDS	237				hypothetical protein
Zymos_BS_01948	CDS	384	gcvH		COG0509	Glycine cleavage system H protein
Zymos_BS_01949	CDS	357	mgsR_2		COG1393	Regulatory protein MgsR
Zymos_BS_01950	CDS	1785	fadE	1.3.99.-	COG1960	putative acyl-CoA dehydrogenase
Zymos_BS_01951	CDS	1176	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
Zymos_BS_01952	CDS	2370	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
Zymos_BS_01953	CDS	147				hypothetical protein
Zymos_BS_01954	CDS	909	fadM	1.5.5.2	COG0506	Proline dehydrogenase 1
Zymos_BS_01955	CDS	246				hypothetical protein
Zymos_BS_01956	CDS	333				hypothetical protein
Zymos_BS_01957	CDS	471	yusO_2			putative HTH-type transcriptional regulator YusO
Zymos_BS_01958	CDS	1617	bmr3_1			Multidrug resistance protein 3
Zymos_BS_01959	CDS	384				hypothetical protein
Zymos_BS_01960	CDS	741	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Zymos_BS_01961	CDS	888	gltR_1		COG0583	HTH-type transcriptional regulator GltR
Zymos_BS_01962	CDS	288				hypothetical protein
Zymos_BS_01963	CDS	828	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
Zymos_BS_01964	CDS	438				hypothetical protein
Zymos_BS_01965	CDS	1812	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
Zymos_BS_01966	CDS	855				hypothetical protein
Zymos_BS_01967	CDS	462	mrgA		COG0783	Metalloregulation DNA-binding stress protein
Zymos_BS_01968	CDS	1377	htrB	3.4.21.107	COG0265	Serine protease Do-like HtrB
Zymos_BS_01969	CDS	678	cssR			Transcriptional regulatory protein CssR
Zymos_BS_01970	CDS	1356	cssS	2.7.13.3		Sensor histidine kinase CssS
Zymos_BS_01971	CDS	876				hypothetical protein
Zymos_BS_01972	CDS	1389	fumC_2	4.2.1.2		Fumarate hydratase class II
Zymos_BS_01973	CDS	186				hypothetical protein
Zymos_BS_01974	CDS	1449	gerAA_2			Spore germination protein A1
Zymos_BS_01975	CDS	1098	gerAB			Spore germination protein A2
Zymos_BS_01976	CDS	1122	gerAC			Spore germination protein A3
Zymos_BS_01977	CDS	636	liaR_1		COG2197	Transcriptional regulatory protein LiaR
Zymos_BS_01978	CDS	1083	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
Zymos_BS_01979	CDS	726	liaF		COG4758	Protein LiaF
Zymos_BS_01980	CDS	873	liaG		COG3595	Protein LiaG
Zymos_BS_01981	CDS	681	liaH		COG1842	Protein LiaH
Zymos_BS_01982	CDS	381	liaI			Protein LiaI
Zymos_BS_01983	CDS	1269				hypothetical protein
Zymos_BS_01984	CDS	582	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
Zymos_BS_01985	CDS	1335	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Zymos_BS_01986	CDS	1062	hmuU		COG0609	Hemin transport system permease protein HmuU
Zymos_BS_01987	CDS	954	btuF			Vitamin B12-binding protein
Zymos_BS_01988	CDS	792	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
Zymos_BS_01989	CDS	879		3.1.1.99		6-deoxy-6-sulfogluconolactonase
Zymos_BS_01990	CDS	1743	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
Zymos_BS_01991	CDS	714	walR_1		COG0745	Transcriptional regulatory protein WalR
Zymos_BS_01992	CDS	237	rsoA			Sigma-O factor regulatory protein RsoA
Zymos_BS_01993	CDS	579	sigO			RNA polymerase sigma factor SigO
Zymos_BS_01994	CDS	156	yvrJ			putative protein YvrJ
Zymos_BS_01995	CDS	1158	oxdC	4.1.1.2	COG2140	Oxalate decarboxylase OxdC
Zymos_BS_01996	CDS	411	yvrL			Membrane-bound negative regulator YvrL
Zymos_BS_01997	CDS	1251	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
Zymos_BS_01998	CDS	690	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
Zymos_BS_01999	CDS	1194	yknX_2		COG0845	Putative efflux system component YknX
Zymos_BS_02000	CDS	810	yusV_2		COG1120	putative siderophore transport system ATP-binding protein YusV
Zymos_BS_02001	CDS	1011	feuC_1		COG0609	Iron-uptake system permease protein FeuC
Zymos_BS_02002	CDS	1224	btuC			Vitamin B12 import system permease protein BtuC
Zymos_BS_02003	CDS	948	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
Zymos_BS_02004	CDS	270				hypothetical protein
Zymos_BS_02005	CDS	1410	arcD		COG0531	Arginine/ornithine antiporter
Zymos_BS_02006	CDS	141	sspJ			Small, acid-soluble spore protein J
Zymos_BS_02007	CDS	483	ydjM_1		COG1988	Inner membrane protein YdjM
Zymos_BS_02008	CDS	1854	ltaS2_1		COG1368	Lipoteichoic acid synthase 2
Zymos_BS_02009	CDS	930				hypothetical protein
Zymos_BS_02010	CDS	783	modA		COG0725	Molybdate-binding protein ModA
Zymos_BS_02011	CDS	684	modB		COG4149	Molybdenum transport system permease protein ModB
Zymos_BS_02012	CDS	831	yvgN	1.1.1.-	COG0656	Glyoxal reductase
Zymos_BS_02013	CDS	486	yvgO			Stress response protein YvgO
Zymos_BS_02014	CDS	2013	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
Zymos_BS_02015	CDS	1716	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
Zymos_BS_02016	CDS	1818	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
Zymos_BS_02017	CDS	2325	helD	3.6.4.12	COG3973	DNA helicase IV
Zymos_BS_02018	CDS	609				hypothetical protein
Zymos_BS_02019	CDS	417	bdbC		COG1495	Disulfide bond formation protein C
Zymos_BS_02020	CDS	669	bdbD		COG1651	Disulfide bond formation protein D
Zymos_BS_02021	CDS	2100	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
Zymos_BS_02022	CDS	2415	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
Zymos_BS_02023	CDS	210	copZ			Copper chaperone CopZ
Zymos_BS_02024	CDS	306	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
Zymos_BS_02025	CDS	1047	iolW	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolW
Zymos_BS_02026	CDS	636	azoR2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 2
Zymos_BS_02027	CDS	1899				hypothetical protein
Zymos_BS_02028	CDS	657	rspR_1		COG1802	HTH-type transcriptional repressor RspR
Zymos_BS_02029	CDS	948	yicL		COG0697	putative inner membrane transporter YicL
Zymos_BS_02030	CDS	795	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Zymos_BS_02031	CDS	417				hypothetical protein
Zymos_BS_02032	CDS	201				hypothetical protein
Zymos_BS_02033	tmRNA	360	ssrA			transfer-messenger RNA, SsrA
Zymos_BS_02034	CDS	471	smpB		COG0691	SsrA-binding protein
Zymos_BS_02035	CDS	2340	rnr	3.1.13.1	COG0557	Ribonuclease R
Zymos_BS_02036	CDS	741	est	3.1.1.1	COG1647	Carboxylesterase
Zymos_BS_02037	CDS	231	secG		COG1314	putative protein-export membrane protein SecG
Zymos_BS_02038	CDS	771	yvaM	3.-.-.-		AB hydrolase superfamily protein YvaM
Zymos_BS_02039	CDS	243				hypothetical protein
Zymos_BS_02040	CDS	417	rghR_1			HTH-type transcriptional repressor RghR
Zymos_BS_02041	CDS	420	rghR_2			HTH-type transcriptional repressor RghR
Zymos_BS_02042	CDS	327	yodB_2		COG1733	HTH-type transcriptional regulator YodB
Zymos_BS_02043	CDS	1398	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
Zymos_BS_02044	CDS	663	arlR_2		COG0745	Response regulator ArlR
Zymos_BS_02045	CDS	771				hypothetical protein
Zymos_BS_02046	CDS	756				hypothetical protein
Zymos_BS_02047	CDS	717	bcrA_1			Bacitracin transport ATP-binding protein BcrA
Zymos_BS_02048	CDS	498				hypothetical protein
Zymos_BS_02049	CDS	171	spaS			Lantibiotic subtilin
Zymos_BS_02050	CDS	1326	nisC			Nisin biosynthesis protein NisC
Zymos_BS_02051	CDS	1845	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Zymos_BS_02052	CDS	3093	nisB			Nisin biosynthesis protein NisB
Zymos_BS_02053	CDS	672	opuBD		COG1174	Choline transport system permease protein OpuBD
Zymos_BS_02054	CDS	921	opuBC		COG1732	Choline-binding protein
Zymos_BS_02055	CDS	654	opuBB		COG1174	Choline transport system permease protein OpuBB
Zymos_BS_02056	CDS	1146	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
Zymos_BS_02057	CDS	126				hypothetical protein
Zymos_BS_02058	CDS	534	opcR_2		COG1510	HTH-type transcriptional repressor OpcR
Zymos_BS_02059	CDS	519				IS3 family transposase ISBsu1
Zymos_BS_02060	CDS	345				IS3 family transposase ISBsu1
Zymos_BS_02061	CDS	228				hypothetical protein
Zymos_BS_02062	CDS	672	opuCD		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCD
Zymos_BS_02063	CDS	918	opuCC		COG1732	Glycine betaine/carnitine/choline-binding protein OpuCC
Zymos_BS_02064	CDS	654	opuCB		COG1174	Glycine betaine/carnitine/choline transport system permease protein OpuCB
Zymos_BS_02065	CDS	1140	opuCA		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
Zymos_BS_02066	CDS	558	opcR_3		COG1510	HTH-type transcriptional repressor OpcR
Zymos_BS_02067	CDS	330				hypothetical protein
Zymos_BS_02068	CDS	699				hypothetical protein
Zymos_BS_02069	CDS	1806				hypothetical protein
Zymos_BS_02070	CDS	462	yvbK	2.3.1.-		putative N-acetyltransferase YvbK
Zymos_BS_02071	CDS	1293	eno	4.2.1.11	COG0148	Enolase
Zymos_BS_02072	CDS	1536	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Zymos_BS_02073	CDS	762	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
Zymos_BS_02074	CDS	1185	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
Zymos_BS_02075	CDS	1008	gapA	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
Zymos_BS_02076	CDS	1023	cggR		COG2390	Central glycolytic genes regulator
Zymos_BS_02077	CDS	1395	araE		COG0477	Arabinose-proton symporter
Zymos_BS_02078	CDS	1089	araR		COG1609	Arabinose metabolism transcriptional repressor
Zymos_BS_02079	CDS	1011				hypothetical protein
Zymos_BS_02080	CDS	1344	yvbW		COG1113	putative amino acid permease YvbW
Zymos_BS_02081	CDS	1035	ydhD_1	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
Zymos_BS_02082	CDS	723	lutC		COG1556	Lactate utilization protein C
Zymos_BS_02083	CDS	1440	lutB		COG1139	Lactate utilization protein B
Zymos_BS_02084	CDS	717	lutA_2		COG0247	Lactate utilization protein A
Zymos_BS_02085	CDS	618				hypothetical protein
Zymos_BS_02086	CDS	330				hypothetical protein
Zymos_BS_02087	CDS	603	desR_2		COG2197	Transcriptional regulatory protein DesR
Zymos_BS_02088	CDS	1116	desK_2	2.7.13.3	COG4585	Sensor histidine kinase DesK
Zymos_BS_02089	CDS	738				hypothetical protein
Zymos_BS_02090	CDS	903	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
Zymos_BS_02091	CDS	810	rsbQ			Sigma factor SigB regulation protein RsbQ
Zymos_BS_02092	CDS	1212	rsbP	3.1.3.3	COG2208	Phosphoserine phosphatase RsbP
Zymos_BS_02093	CDS	891	ganB_1	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
Zymos_BS_02094	CDS	261	ganB_2	3.2.1.89	COG3867	Arabinogalactan endo-beta-1,4-galactanase
Zymos_BS_02095	CDS	2064	ganA	3.2.1.23	COG1874	Beta-galactosidase GanA
Zymos_BS_02096	CDS	852	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
Zymos_BS_02097	CDS	1257				hypothetical protein
Zymos_BS_02098	CDS	1266	cycB		COG2182	Cyclodextrin-binding protein
Zymos_BS_02099	CDS	993	lacR_2		COG1609	HTH-type transcriptional regulator LacR
Zymos_BS_02100	CDS	723	lutR_2		COG2186	HTH-type transcriptional regulator LutR
Zymos_BS_02101	CDS	1692	lutP		COG1620	L-lactate permease
Zymos_BS_02102	CDS	1311				hypothetical protein
Zymos_BS_02103	CDS	219	yvfG			putative protein YvfG
Zymos_BS_02104	CDS	966	epsO	2.-.-.-	COG5039	Putative pyruvyl transferase EpsO
Zymos_BS_02105	CDS	1167	epsN	2.6.1.-	COG0399	Putative pyridoxal phosphate-dependent aminotransferase EpsN
Zymos_BS_02106	CDS	639	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
Zymos_BS_02107	CDS	609	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
Zymos_BS_02108	CDS	1518	epsK			putative membrane protein EpsK
Zymos_BS_02109	CDS	1035	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
Zymos_BS_02110	CDS	1077	epsI	2.-.-.-	COG5039	Putative pyruvyl transferase EpsI
Zymos_BS_02111	CDS	1035	epsH	2.4.-.-	COG0463	Putative glycosyltransferase EpsH
Zymos_BS_02112	CDS	1104	epsG			Transmembrane protein EpsG
Zymos_BS_02113	CDS	1158	epsF_2	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
Zymos_BS_02114	CDS	837	epsE	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
Zymos_BS_02115	CDS	1146	epsD	2.4.-.-		Putative glycosyltransferase EpsD
Zymos_BS_02116	CDS	1797	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
Zymos_BS_02117	CDS	684	yveL	2.7.10.2	COG0489	Putative tyrosine-protein kinase YveL
Zymos_BS_02118	CDS	705	ywqC_1		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
Zymos_BS_02119	CDS	459				hypothetical protein
Zymos_BS_02120	CDS	1470	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
Zymos_BS_02121	CDS	192				hypothetical protein
Zymos_BS_02122	CDS	486	padC	4.1.1.102	COG3479	Phenolic acid decarboxylase PadC
Zymos_BS_02123	CDS	456				hypothetical protein
Zymos_BS_02124	CDS	684	racX	5.1.1.10	COG1794	Broad specificity amino-acid racemase RacX
Zymos_BS_02125	CDS	1356	pbpE		COG1680	Penicillin-binding protein 4*
Zymos_BS_02126	CDS	1422	sacB	2.4.1.10		Levansucrase
Zymos_BS_02127	CDS	1551	levB	3.2.1.64	COG1621	Levanbiose-producing levanase
Zymos_BS_02128	CDS	1563	yveA		COG0531	Aspartate-proton symporter
Zymos_BS_02129	CDS	585	yvdT			putative HTH-type transcriptional regulator YvdT
Zymos_BS_02130	CDS	336	gdx_1			Guanidinium exporter
Zymos_BS_02131	CDS	315	gdx_2			Guanidinium exporter
Zymos_BS_02132	CDS	513				hypothetical protein
Zymos_BS_02133	tRNA	81				tRNA-Arg(ccg)
Zymos_BS_02134	CDS	597	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Zymos_BS_02135	CDS	576	yvdD		COG1611	LOG family protein YvdD
Zymos_BS_02136	CDS	324				hypothetical protein
Zymos_BS_02137	CDS	1602	dauA		COG0659	C4-dicarboxylic acid transporter DauA
Zymos_BS_02138	CDS	585	csh_2	3.13.1.5		Carbon disulfide hydrolase
Zymos_BS_02139	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
Zymos_BS_02140	CDS	1935	yxdM_1			ABC transporter permease protein YxdM
Zymos_BS_02141	CDS	780	yxdL_1		COG1136	ABC transporter ATP-binding protein YxdL
Zymos_BS_02142	CDS	1071	graS_2	2.7.13.3		Sensor histidine kinase GraS
Zymos_BS_02143	CDS	714	graR_2		COG0745	Response regulator protein GraR
Zymos_BS_02144	CDS	210				hypothetical protein
Zymos_BS_02145	CDS	756	nhoA	2.3.1.5	COG2162	Arylamine N-acetyltransferase
Zymos_BS_02146	CDS	258	crh		COG1925	HPr-like protein Crh
Zymos_BS_02147	CDS	951	whiA		COG1481	putative cell division protein WhiA
Zymos_BS_02148	CDS	996			COG0391	Gluconeogenesis factor
Zymos_BS_02149	CDS	888	yvcJ		COG1660	Nucleotide-binding protein YvcJ
Zymos_BS_02150	CDS	468	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
Zymos_BS_02151	CDS	951	trxB	1.8.1.9	COG0492	Thioredoxin reductase
Zymos_BS_02152	CDS	1410	cwlO	3.4.-.-	COG0791	Peptidoglycan DL-endopeptidase CwlO
Zymos_BS_02153	CDS	1455				hypothetical protein
Zymos_BS_02154	CDS	1770	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
Zymos_BS_02155	CDS	360				hypothetical protein
Zymos_BS_02156	CDS	1887				hypothetical protein
Zymos_BS_02157	CDS	714	yvcA			Putative lipoprotein YvcA
Zymos_BS_02158	CDS	624	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
Zymos_BS_02159	CDS	759	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
Zymos_BS_02160	CDS	738	priA_2	5.3.1.16	COG0106	Phosphoribosyl isomerase A
Zymos_BS_02161	CDS	639	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
Zymos_BS_02162	CDS	585	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
Zymos_BS_02163	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
Zymos_BS_02164	CDS	642	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
Zymos_BS_02165	CDS	1176	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
Zymos_BS_02166	CDS	744				hypothetical protein
Zymos_BS_02167	CDS	666	pelC	4.2.2.2		Pectate lyase C
Zymos_BS_02168	CDS	519	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
Zymos_BS_02169	CDS	651	ppaX_2	3.6.1.1	COG0546	Pyrophosphatase PpaX
Zymos_BS_02170	CDS	939				hypothetical protein
Zymos_BS_02171	CDS	810	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
Zymos_BS_02172	CDS	933	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
Zymos_BS_02173	CDS	1191	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
Zymos_BS_02174	CDS	729	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase 1
Zymos_BS_02175	CDS	732	nagR_2		COG2188	HTH-type transcriptional repressor NagR
Zymos_BS_02176	CDS	3870	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Zymos_BS_02177	CDS	474				hypothetical protein
Zymos_BS_02178	CDS	1218	cypX	1.14.15.13	COG2124	Pulcherriminic acid synthase
Zymos_BS_02179	CDS	738	yvmC	2.3.2.22		Cyclo(L-leucyl-L-leucyl) synthase
Zymos_BS_02180	CDS	510	pchR_1			HTH-type transcriptional regulator PchR
Zymos_BS_02181	CDS	1212	ymfD_2			Bacillibactin exporter
Zymos_BS_02182	CDS	360				hypothetical protein
Zymos_BS_02183	CDS	198				hypothetical protein
Zymos_BS_02184	CDS	1098				hypothetical protein
Zymos_BS_02185	CDS	327				hypothetical protein
Zymos_BS_02186	CDS	231				hypothetical protein
Zymos_BS_02187	CDS	2874	uvrA			UvrABC system protein A
Zymos_BS_02188	CDS	1986	uvrB		COG0556	UvrABC system protein B
