,L90,LSA,NA50,NG50,Ns,assembler,basepairs,breadth_of_coverage,contigs,identity,lowest_identity,misassembled contigs,misassembly events,multiplicity,parsimony,reference,run,sample,validity,distribution,type,algorythm
688,54.0,0.07228365768993968,74550.0,75417.0,0.0,MEGAHIT,4662513.0,0.9784025966994822,137.0,0.9996399133144501,0.988921372518849,3.0,5.0,1.0004150122476871,1.0004658432051556,Escherichia_coli,run3,ENN,0.9999491927107618,Even,Metagenomic,Multiple k-mer De Bruijn graph
689,33.0,0.10446099977462703,138793.0,138793.0,0.0,metaSPAdes,4657179.0,0.9772832862652174,82.0,0.9994311925593872,0.9874723655121592,2.0,6.0,1.0001569619720436,1.0001569619720436,Escherichia_coli,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
690,152.0,0.027376310321368422,34752.0,34302.0,0.0,SKESA,4560589.0,0.9570144083414018,270.0,0.9947097253255685,0.47489663319551095,3.0,4.0,1.0026428603849196,1.00969216914745,Escherichia_coli,run3,ENN,0.9930183584879314,Even,Genomic,Multiple k-mer De Bruijn graph
691,49.0,0.06828045462386008,85988.0,89006.0,0.0,SPAdes,4615956.0,0.968632867436628,120.0,0.9977602844840228,0.8082713524930903,1.0,3.0,1.0052730138675499,1.0080037591346191,Escherichia_coli,run3,ENN,0.9972909374173231,Even,Genomic,Multiple k-mer De Bruijn graph
692,57.0,0.0727249606226841,96845.0,94991.0,0.0,Unicycler,4594376.0,0.964104423647458,111.0,0.9999075000488244,0.9898770788141721,0.0,0.0,0.9999751870547817,0.9999751870547817,Escherichia_coli,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
693,54.0,0.06396624632019705,40366.0,40071.0,0.0,GATBMiniaPipeline,1792365.0,0.9407095767511506,89.0,1.0,1.0,0.0,0.0,1.0008787272681625,1.0008787272681625,Lactobacillus_fermentum,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
694,58.0,0.06396519663491894,40364.0,37467.0,0.0,IDBA-UD,1788123.0,0.9384831942762761,89.0,0.9999666918328374,0.9970355731225297,0.0,0.0,1.000670535528037,1.000670535528037,Lactobacillus_fermentum,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
695,40.0,0.06400928341659962,45302.0,45302.0,0.0,MEGAHIT,1808499.0,0.949177387889676,82.0,0.9978367632433208,0.9291389031266017,2.0,4.0,0.9996815038327365,1.0005656624637338,Lactobacillus_fermentum,run3,ENN,0.9991163412216044,Even,Metagenomic,Multiple k-mer De Bruijn graph
696,48.0,0.06391901048268203,46069.0,40650.0,0.0,metaSPAdes,1795731.0,0.9424761970742123,80.0,0.9998329237719664,0.9909245604083948,0.0,0.0,1.0004493991583372,1.0004493991583372,Lactobacillus_fermentum,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
697,64.0,0.06386022810710779,37086.0,33086.0,0.0,SKESA,1774634.0,0.9314035919180532,94.0,1.0,1.0,0.0,0.0,1.0,1.0,Lactobacillus_fermentum,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
698,47.0,0.06392006016796015,46123.0,45008.0,0.0,SPAdes,1792717.0,0.9408943213600982,78.0,0.999915296544554,0.9964881474978051,0.0,0.0,1.000465215647534,1.000467446897642,Lactobacillus_fermentum,run3,ENN,0.9999977697923955,Even,Genomic,Multiple k-mer De Bruijn graph
699,51.0,0.06386285232030306,44315.0,40168.0,0.0,Unicycler,1774805.0,0.9314933400093317,80.0,1.0,1.0,0.0,0.0,1.0,1.0,Lactobacillus_fermentum,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
700,11.0,0.2112776547600508,351140.0,351140.0,0.0,GATBMiniaPipeline,2915611.0,0.9743575433556726,19.0,0.9999775558298731,0.9995735607675906,0.0,0.0,1.0000102894384744,1.0000102894384744,Listeria_monocytogenes,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
701,13.0,0.19577207418136028,254629.0,254629.0,0.0,IDBA-UD,2952356.0,0.9866372226169335,26.0,0.999890598404017,0.9972260748959778,0.0,0.0,0.9999132895897378,0.9999132895897378,Listeria_monocytogenes,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
702,8.0,0.21129737175764,447841.0,447841.0,0.0,MEGAHIT,2961114.0,0.9895640271065272,20.0,0.9994461409423085,0.9906498363721365,0.0,0.0,0.9996845781688919,0.9996974111770097,Listeria_monocytogenes,run3,ENN,0.999987163107582,Even,Metagenomic,Multiple k-mer De Bruijn graph
703,9.0,0.21125058566166569,351096.0,351096.0,0.0,metaSPAdes,2923230.0,0.9769037095358752,16.0,0.9995804744338066,0.9972363945578231,0.0,0.0,1.0000379716956929,1.0000379716956929,Listeria_monocytogenes,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
704,12.0,0.21066575946198662,351009.0,351009.0,0.0,SKESA,2910021.0,0.9724894413806978,24.0,1.0,1.0,0.0,0.0,1.0,1.0,Listeria_monocytogenes,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
705,10.0,0.18146488603241206,300425.0,300425.0,0.0,SPAdes,2916832.0,0.9747655849498487,16.0,0.99957976274365,0.9975409836065574,0.0,0.0,0.9997531568496232,0.9997531568496232,Listeria_monocytogenes,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
706,8.0,0.2434160266440133,350995.0,350995.0,0.0,Unicycler,2914588.0,0.9740156706686602,16.0,0.9981162089752177,0.9698593436034829,0.0,0.0,0.9999907362550041,1.0000051465249977,Listeria_monocytogenes,run3,ENN,0.9999855898041689,Even,Genomic,Multiple k-mer De Bruijn graph
707,78.0,0.04160001060019169,88774.0,88774.0,0.0,GATBMiniaPipeline,6704136.0,0.9870156485329776,166.0,0.999482022924957,0.9573396311413866,3.0,6.0,1.0008417192014005,1.0013081476867414,Pseudomonas_aeruginosa,run3,ENN,0.99953418087487,Even,Metagenomic,Multiple k-mer De Bruijn graph
708,71.0,0.05008914466758829,87280.0,87280.0,0.0,IDBA-UD,6694930.0,0.9856602962459127,161.0,0.9986112378726005,0.8616475558237779,2.0,4.0,1.0006924642976103,1.0008289855159054,Pseudomonas_aeruginosa,run3,ENN,0.9998635918620755,Even,Metagenomic,Multiple k-mer De Bruijn graph
709,29.0,0.06899944496218528,244431.0,244431.0,0.0,MEGAHIT,6730265.0,0.9908624875410942,82.0,0.9998275480927217,0.9890282131661442,0.0,0.0,1.000408750621261,1.0004094935340584,Pseudomonas_aeruginosa,run3,ENN,0.9999992573912958,Even,Metagenomic,Multiple k-mer De Bruijn graph
710,24.0,0.1321409589934529,257869.0,257869.0,0.0,metaSPAdes,6726248.0,0.9902710851799015,56.0,0.9995083127895226,0.9818662636947487,0.0,0.0,1.000116558295204,1.000116558295204,Pseudomonas_aeruginosa,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
711,670.0,0.006355403815774557,10114.0,9897.0,0.0,SKESA,6545484.0,0.9636581261511146,933.0,0.9988216307737822,0.25073449822174115,7.0,15.0,0.9999485141205754,1.0031073332392226,Pseudomonas_aeruginosa,run3,ENN,0.9968509659794362,Even,Genomic,Multiple k-mer De Bruijn graph
712,26.0,0.12516146889211802,227620.0,227620.0,0.0,SPAdes,6716697.0,0.9888649403076706,67.0,0.9995292857912178,0.9902985074626866,2.0,3.0,0.9999730522308807,0.99997364776169,Pseudomonas_aeruginosa,run3,ENN,0.9999994044534968,Even,Genomic,Multiple k-mer De Bruijn graph
713,25.0,0.12477809529277877,256472.0,239075.0,0.0,Unicycler,6704188.0,0.9870233042269737,77.0,0.9999908050966244,0.9994447529150472,0.0,0.0,1.0,1.0,Pseudomonas_aeruginosa,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
714,96.0,0.05798124521770699,52959.0,51487.0,0.0,GATBMiniaPipeline,4643659.0,0.9756106733426532,178.0,0.9999491961931378,0.9917218543046358,0.0,0.0,1.0015556697853998,1.001556746522516,Salmonella_enterica,run3,ENN,0.9999989249364852,Even,Metagenomic,Multiple k-mer De Bruijn graph
715,171.0,0.037401785725540815,25757.0,27717.0,0.0,IDBA-UD,4551672.0,0.9562846420796404,397.0,0.9948233280371384,0.6558096445462968,8.0,14.0,1.0079197270805103,1.015505510941913,Salmonella_enterica,run3,ENN,0.9925300416593831,Even,Metagenomic,Multiple k-mer De Bruijn graph
716,47.0,0.07920023463436915,117581.0,117581.0,0.0,MEGAHIT,4669364.0,0.9810111716045352,103.0,0.99915801367803,0.9295824486907289,0.0,0.0,1.0012429958341222,1.001308315222373,Salmonella_enterica,run3,ENN,0.9999347659584389,Even,Metagenomic,Multiple k-mer De Bruijn graph
717,25.0,0.11137253962711456,198784.0,198784.0,0.0,metaSPAdes,4674406.0,0.9820704718276984,56.0,0.9980986922913357,0.9348694316436252,0.0,0.0,1.0001257913839747,1.0001653686051233,Salmonella_enterica,run3,ENN,0.9999604293225992,Even,Metagenomic,Multiple k-mer De Bruijn graph
718,144.0,0.031121828769854525,37980.0,37661.0,0.0,SKESA,4566475.0,0.9593946819851311,245.0,0.9963459137322415,0.2217846961586579,2.0,2.0,1.001434366770868,1.0098220180774011,Salmonella_enterica,run3,ENN,0.9916939310528184,Even,Genomic,Multiple k-mer De Bruijn graph
719,46.0,0.11135342095985794,103636.0,103102.0,0.0,SPAdes,4614007.0,0.9693809291504211,91.0,0.9992928194902245,0.9871677360219981,0.0,0.0,1.000159297547663,1.0001610313985219,Salmonella_enterica,run3,ENN,0.9999982664283006,Even,Genomic,Multiple k-mer De Bruijn graph
720,35.0,0.07713247723723073,157802.0,155040.0,0.0,Unicycler,4637757.0,0.9743706912091528,89.0,0.9997130515460523,0.9911444141689373,0.0,0.0,1.000000215621474,1.000000215621474,Salmonella_enterica,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
721,39.0,0.06690316980410331,63844.0,53404.0,0.0,GATBMiniaPipeline,2670675.0,0.9823064021362523,65.0,1.0,1.0,0.0,0.0,1.0006698681045054,1.0006698681045054,Staphylococcus_aureus,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
722,43.0,0.06690243418003664,53248.0,53248.0,0.0,IDBA-UD,2665812.0,0.9805177322181272,74.0,0.9999782105735441,0.9985418217920079,0.0,0.0,1.0000056268033906,1.0000056268033906,Staphylococcus_aureus,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
723,14.0,0.13352054965830262,181811.0,213210.0,0.0,MEGAHIT,2681291.0,0.9862110946821736,40.0,0.9995092996729467,0.9926850712150519,3.0,7.0,0.9998511910866817,1.0003770571713402,Staphylococcus_aureus,run3,ENN,0.9994743321221846,Even,Metagenomic,Multiple k-mer De Bruijn graph
724,8.0,0.3813993776620396,360908.0,360908.0,0.0,metaSPAdes,2681445.0,0.9862677377353077,19.0,0.9997323481242683,0.9964028776978417,0.0,0.0,1.0000264782607884,1.0000264782607884,Staphylococcus_aureus,run3,ENN,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
725,43.0,0.06460691927997117,53048.0,53048.0,0.0,SKESA,2652026.0,0.9754470755265229,73.0,0.9999997114012106,0.9999789322883749,0.0,0.0,1.0000180993700665,1.0000180993700665,Staphylococcus_aureus,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
726,14.0,0.2113058062807583,214432.0,214432.0,0.0,SPAdes,2670466.0,0.9822295294212845,24.0,0.9969268597535255,0.9349904397705545,0.0,0.0,0.999986893673239,1.0000138552597186,Staphylococcus_aureus,run3,ENN,0.999973038787075,Even,Genomic,Multiple k-mer De Bruijn graph
727,14.0,0.30929902382686353,223263.0,164016.0,0.0,Unicycler,2670223.0,0.9821401510971833,25.0,0.9999913158361374,0.999787657085497,0.0,0.0,0.9999662949498974,0.9999662949498974,Staphylococcus_aureus,run3,ENN,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
728,13.0,0.18997685677823514,263445.0,263445.0,0.0,GATBMiniaPipeline,3984103.0,0.9847802975867821,27.0,0.9998644089024218,0.9968479117415288,0.0,0.0,1.000073291277861,1.0000938730750686,Bacillus_subtilis,run3,EMS,0.9999794201346877,Even,Metagenomic,Multiple k-mer De Bruijn graph
729,18.0,0.08476035036904825,212969.0,212969.0,0.0,IDBA-UD,3977845.0,0.9832334612970833,34.0,0.9976957897080482,0.922165820642978,0.0,0.0,1.0000613397455154,1.0000844678462837,Bacillus_subtilis,run3,EMS,0.9999768738526478,Even,Metagenomic,Multiple k-mer De Bruijn graph
730,13.0,0.18999045153629418,263586.0,263586.0,0.0,MEGAHIT,3986471.0,0.9853656137155784,27.0,0.9994211970638159,0.9956361724500525,1.0,3.0,0.9999515862526028,1.0002689095192214,Bacillus_subtilis,run3,EMS,0.9996827620416884,Even,Metagenomic,Multiple k-mer De Bruijn graph
731,11.0,0.18994373500405495,307964.0,307964.0,0.0,metaSPAdes,3981174.0,0.9840563149257837,23.0,0.9982510920308967,0.9710247349823321,0.0,0.0,0.9999806589714492,0.999982166064583,Bacillus_subtilis,run3,EMS,0.9999984928799883,Even,Metagenomic,Multiple k-mer De Bruijn graph
732,14.0,0.0977828927025069,269493.0,263164.0,0.0,SKESA,3971432.0,0.9816483125073999,26.0,1.0,1.0,0.0,0.0,1.0,1.0,Bacillus_subtilis,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
733,11.0,0.19005298742336574,315090.0,315090.0,0.0,SPAdes,3981330.0,0.9840948746031876,22.0,0.9999946739543819,0.9999107824075214,0.0,0.0,0.999921634227758,0.9999226389171457,Bacillus_subtilis,run3,EMS,0.9999989952328824,Even,Genomic,Multiple k-mer De Bruijn graph
734,11.0,0.18991778137503315,314937.0,314937.0,0.0,Unicycler,3975910.0,0.9827551729908245,20.0,0.9999805077491274,0.9996124865446717,0.0,0.0,1.0000002515147475,1.0000002515147475,Bacillus_subtilis,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
735,13.0,0.1894818007501251,235254.0,235254.0,0.0,GATBMiniaPipeline,2819520.0,0.9909074039710521,29.0,0.9999899330210332,0.999708057609965,0.0,0.0,1.0004777408920666,1.0004777408920666,Enterococcus_faecalis,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
736,28.0,0.13575528433340645,113206.0,113206.0,0.0,IDBA-UD,2811602.0,0.988124659097938,53.0,0.9999739512010448,0.9987771323754203,0.0,0.0,1.0002283395729552,1.0002290509111886,Enterococcus_faecalis,run3,EMS,0.9999992888246618,Even,Metagenomic,Multiple k-mer De Bruijn graph
737,13.0,0.23483583281319412,235316.0,238546.0,0.0,MEGAHIT,2786540.0,0.9793167338630319,31.0,0.9980126653404956,0.9507002801120448,1.0,2.0,1.0001643615379647,1.0002088611683306,Enterococcus_faecalis,run3,EMS,0.999955509661938,Even,Metagenomic,Multiple k-mer De Bruijn graph
738,11.0,0.18953030021873962,238611.0,238611.0,0.0,metaSPAdes,2786440.0,0.9792815893205576,23.0,0.9983355269253785,0.980796586059744,0.0,0.0,1.0001618552705245,1.0001618552705245,Enterococcus_faecalis,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
739,19.0,0.13570924498276513,152709.0,152709.0,0.0,SKESA,2810284.0,0.9876614540281269,40.0,0.9841615356405258,0.3664614256210311,1.0,1.0,1.0,1.0233592049771483,Enterococcus_faecalis,run3,EMS,0.977173992412889,Even,Genomic,Multiple k-mer De Bruijn graph
740,14.0,0.18946001113379105,235662.0,215153.0,0.0,SPAdes,2781588.0,0.9775763761197052,26.0,0.999933351073219,0.9987269255251432,0.0,0.0,1.0001768773808342,1.0001786749151924,Enterococcus_faecalis,run3,EMS,0.9999982027867589,Even,Genomic,Multiple k-mer De Bruijn graph
741,8.0,0.23476800384621874,377104.0,377104.0,0.0,Unicycler,2783327.0,0.9781875397133329,20.0,0.9999993456978109,0.9999895211306401,0.0,0.0,0.9998408379611882,0.9998408379611882,Enterococcus_faecalis,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
742,100.0,0.027645121094951687,59575.0,59530.0,0.0,GATBMiniaPipeline,4625731.0,0.9706840971882099,184.0,0.999832064583035,0.9901215805471124,0.0,0.0,1.001596936786856,1.0016012604278113,Escherichia_coli,run3,EMS,0.9999956832712515,Even,Metagenomic,Multiple k-mer De Bruijn graph
743,283.0,0.0189634354394584,19013.0,18446.0,0.0,IDBA-UD,4520062.0,0.9485100412680146,439.0,0.99415538150649,0.46293053123175715,6.0,10.0,1.0044021520058795,1.0112894469146663,Escherichia_coli,run3,EMS,0.9931895908438488,Even,Metagenomic,Multiple k-mer De Bruijn graph
744,55.0,0.059565403696704225,74104.0,74550.0,0.0,MEGAHIT,4662851.0,0.9784735241323246,141.0,0.9979794559669983,0.8633633633633634,3.0,5.0,1.0005481624868562,1.0006719065224259,Escherichia_coli,run3,EMS,0.9998763390530272,Even,Metagenomic,Multiple k-mer De Bruijn graph
745,39.0,0.11712868124917898,107748.0,107748.0,0.0,metaSPAdes,4666787.0,0.9792994719893299,86.0,0.9995152440254389,0.9874723655121592,1.0,3.0,0.9998997168715864,0.9998997168715864,Escherichia_coli,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
746,70.0,0.027602732510826927,62623.0,66235.0,0.0,SKESA,4575062.0,0.9600514874405983,180.0,0.9950550872540534,0.6552621792487914,2.0,4.0,1.0056663712972633,1.0119840998876082,Escherichia_coli,run3,EMS,0.9937570871014214,Even,Genomic,Multiple k-mer De Bruijn graph
747,45.0,0.09487572380605838,98812.0,96999.0,0.0,SPAdes,4643850.0,0.9744862692464107,84.0,0.9997884850066031,0.9909936955869109,0.0,0.0,1.0000947489690666,1.0001311411867309,Escherichia_coli,run3,EMS,0.9999636125542286,Even,Genomic,Multiple k-mer De Bruijn graph
748,35.0,0.11707097401831607,124073.0,119183.0,0.0,Unicycler,4629000.0,0.9713700787798132,72.0,0.9997709761889391,0.9927631578947368,0.0,0.0,1.00000194426442,1.00000194426442,Escherichia_coli,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
749,53.0,0.0640082337313215,40446.0,40151.0,0.0,GATBMiniaPipeline,1798443.0,0.9438995703113314,89.0,1.0,1.0,0.0,0.0,1.0014595958837729,1.0014595958837729,Lactobacillus_fermentum,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
750,56.0,0.06396519663491894,40069.0,37467.0,0.0,IDBA-UD,1789774.0,0.9393497094733572,88.0,0.9999663133309379,0.9970355731225297,0.0,0.0,1.000582755141152,1.000582755141152,Lactobacillus_fermentum,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
751,35.0,0.06400928341659962,46932.0,52972.0,0.0,MEGAHIT,1807095.0,0.9484405088244418,81.0,0.9992919861089404,0.9753129959442779,3.0,6.0,0.9990387887742481,0.9992911274725457,Lactobacillus_fermentum,run3,EMS,0.9997474822988414,Even,Metagenomic,Multiple k-mer De Bruijn graph
752,48.0,0.06391901048268203,46069.0,45077.0,0.0,metaSPAdes,1796429.0,0.9428425372362731,78.0,0.9998491205811961,0.9909245604083948,0.0,0.0,1.0004514511845444,1.0004514511845444,Lactobacillus_fermentum,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
753,56.0,0.06386022810710779,40164.0,39869.0,0.0,SKESA,1776186.0,0.9322181476938677,86.0,1.0,1.0,0.0,0.0,1.0,1.0,Lactobacillus_fermentum,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
754,76.0,0.06398094191409061,32241.0,29397.0,0.0,SPAdes,1792828.0,0.9409525788930334,109.0,0.999990454652405,0.9990482233502538,0.0,0.0,1.0014881516799157,1.0014881516799157,Lactobacillus_fermentum,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
755,49.0,0.06386285232030306,45959.0,40306.0,0.0,Unicycler,1775427.0,0.9318197921308243,77.0,0.9999459177440699,0.995835666293393,0.0,0.0,0.9998563725796668,0.9998563725796668,Lactobacillus_fermentum,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
756,10.0,0.2113638748512035,351186.0,351186.0,0.0,GATBMiniaPipeline,2919298.0,0.9755896886117964,19.0,1.0,1.0,0.0,0.0,1.0000592608222936,1.0000592608222936,Listeria_monocytogenes,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
757,13.0,0.15650717732130887,254629.0,254629.0,0.0,IDBA-UD,2916725.0,0.9747298270050683,25.0,0.9998330000083575,0.9958391123439667,0.0,0.0,0.9999149731291088,0.9999149731291088,Listeria_monocytogenes,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
758,8.0,0.2113033871128367,447852.0,447852.0,0.0,MEGAHIT,2960744.0,0.9894403781385951,20.0,0.992978034514649,0.8721568627450981,0.0,0.0,0.9997875533987404,0.9998530774697171,Listeria_monocytogenes,run3,EMS,0.9999344663006463,Even,Metagenomic,Multiple k-mer De Bruijn graph
759,6.0,0.3066915479580877,475510.0,475510.0,0.0,metaSPAdes,2961206.0,0.9895947722553103,13.0,0.998881065981605,0.988909426987061,0.0,0.0,1.0000817234599686,1.0000827365607121,Listeria_monocytogenes,run3,EMS,0.9999989869830701,Even,Metagenomic,Multiple k-mer De Bruijn graph
760,11.0,0.21121014910728786,351014.0,351014.0,0.0,SKESA,2911821.0,0.9730909769003677,19.0,1.0,1.0,0.0,0.0,1.0,1.0,Listeria_monocytogenes,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
761,10.0,0.181479590234004,255092.0,255092.0,0.0,SPAdes,2957750.0,0.9884398240575443,20.0,0.9999086748576277,0.9982316534040672,0.0,0.0,1.0001369284084185,1.0001369284084185,Listeria_monocytogenes,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
762,9.0,0.21122852935927777,350996.0,350996.0,0.0,Unicycler,2953581.0,0.9870466009567088,16.0,0.9982525230084409,0.9725,0.0,0.0,1.0000362272102916,1.000050447236761,Listeria_monocytogenes,run3,EMS,0.9999857806908553,Even,Genomic,Multiple k-mer De Bruijn graph
763,39.0,0.0680336497196102,204303.0,204303.0,0.0,GATBMiniaPipeline,6716518.0,0.9888385870533382,98.0,0.999990621669376,0.99953509995351,0.0,0.0,1.000612370874313,1.0006137108543445,Pseudomonas_aeruginosa,run3,EMS,0.9999986608418245,Even,Metagenomic,Multiple k-mer De Bruijn graph
764,76.0,0.05008914466758829,84458.0,83502.0,0.0,IDBA-UD,6698357.0,0.9861648359252274,164.0,0.9991091542878199,0.9519548725928808,1.0,1.0,1.0006619533715506,1.0008139309385868,Pseudomonas_aeruginosa,run3,EMS,0.9998481460316068,Even,Metagenomic,Multiple k-mer De Bruijn graph
765,30.0,0.06899944496218528,250917.0,250917.0,0.0,MEGAHIT,6731626.0,0.9910628606089515,82.0,0.9999010209124327,0.9954716981132076,0.0,0.0,1.0005609343121558,1.0005609343121558,Pseudomonas_aeruginosa,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
766,24.0,0.12479429003007804,256394.0,256394.0,0.0,metaSPAdes,6726884.0,0.9903647202064682,57.0,0.9994956772831299,0.9788439743105403,0.0,0.0,1.0001852269193285,1.0001852269193285,Pseudomonas_aeruginosa,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
767,174.0,0.018880708092804677,38251.0,38251.0,0.0,SKESA,6673601.0,0.9825201366835828,303.0,0.9970374477824968,0.25073449822174115,6.0,12.0,0.9993445817333101,1.0023549504982392,Pseudomonas_aeruginosa,run3,EMS,0.9969967038488384,Even,Genomic,Multiple k-mer De Bruijn graph
768,26.0,0.12516647453819235,252244.0,252244.0,0.0,SPAdes,6728888.0,0.9906597588750841,63.0,0.9995688586290978,0.9746764209341587,0.0,0.0,1.0002495211690252,1.0002501156208872,Pseudomonas_aeruginosa,run3,EMS,0.9999994056967826,Even,Genomic,Multiple k-mer De Bruijn graph
769,22.0,0.12477809529277877,283759.0,283759.0,0.0,Unicycler,6723626.0,0.9898850615326404,60.0,0.9974901554909701,0.8643403952287698,0.0,0.0,0.9997544479719722,0.9998854784605806,Pseudomonas_aeruginosa,run3,EMS,0.9998689545038597,Even,Genomic,Multiple k-mer De Bruijn graph
770,82.0,0.07709108847404883,64572.0,60374.0,0.0,GATBMiniaPipeline,4652574.0,0.9774836724480676,158.0,0.9995186215561839,0.9376324040335565,1.0,1.0,1.002761052269131,1.002761052269131,Salmonella_enterica,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
771,200.0,0.019672688416566768,25944.0,26117.0,0.0,IDBA-UD,4580868.0,0.9624185828403449,386.0,0.9932718572358693,0.6016016016016016,9.0,14.0,1.0062990245516787,1.01518882447606,Salmonella_enterica,run3,EMS,0.9912432054903981,Even,Metagenomic,Multiple k-mer De Bruijn graph
772,42.0,0.08749878669996256,120785.0,120785.0,0.0,MEGAHIT,4671620.0,0.9814851464763036,102.0,0.9995155461576645,0.9725730688935282,1.0,2.0,1.0009277295670453,1.000929442035097,Salmonella_enterica,run3,EMS,0.9999982891221101,Even,Metagenomic,Multiple k-mer De Bruijn graph
773,28.0,0.07435480800866265,164359.0,157908.0,0.0,metaSPAdes,4680545.0,0.9833602465341638,55.0,0.9994596776795499,0.9921052631578947,0.0,0.0,1.0001666472600947,1.0001666472600947,Salmonella_enterica,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
774,83.0,0.05944350811997111,60912.0,60131.0,0.0,SKESA,4576718.0,0.9615466875753454,157.0,0.9964234262777867,0.6337991468663746,2.0,3.0,1.0019398180093246,1.0110102916544126,Salmonella_enterica,run3,EMS,0.9910283073080838,Even,Genomic,Multiple k-mer De Bruijn graph
775,27.0,0.08224745606173102,164404.0,157954.0,0.0,SPAdes,4666050.0,0.9803149159640031,60.0,0.9996253327290537,0.9928894245254595,0.0,0.0,1.0002353168097213,1.0002355311237556,Salmonella_enterica,run3,EMS,0.9999997857364313,Even,Genomic,Multiple k-mer De Bruijn graph
776,20.0,0.11135005943594468,223960.0,223960.0,0.0,Unicycler,4660116.0,0.9790682107826763,50.0,0.9998051972367619,0.994833255049319,0.0,0.0,1.0000328318007534,1.0000328318007534,Salmonella_enterica,run3,EMS,1.0,Even,Genomic,Multiple k-mer De Bruijn graph
777,24.0,0.1529362434621411,112739.0,108199.0,0.0,GATBMiniaPipeline,2679055.0,0.9853886669756288,41.0,1.0,1.0,0.0,0.0,1.0009503350995033,1.0009503350995033,Staphylococcus_aureus,run3,EMS,1.0,Even,Metagenomic,Multiple k-mer De Bruijn graph
778,42.0,0.06690243418003664,53248.0,51887.0,0.0,IDBA-UD,2661504.0,0.9789331979785051,72.0,0.9938421315932511,0.5717791411042945,0.0,0.0,1.0005237640071178,1.0013109129274276,Staphylococcus_aureus,run3,EMS,0.9992138816124471,Even,Metagenomic,Multiple k-mer De Bruijn graph
779,19.0,0.15285054325837324,126941.0,126941.0,0.0,MEGAHIT,2681132.0,0.9861526125688728,37.0,0.9988218969794183,0.9733218588640276,1.0,3.0,0.9999048909192088,1.0000458761448523,Staphylococcus_aureus,run3,EMS,0.9998590212419184,Even,Metagenomic,Multiple k-mer De Bruijn graph
780,13.0,0.17271092181051795,204472.0,204472.0,0.0,metaSPAdes,2682662.0,0.9867153649798807,23.0,0.9996892331571601,0.9947121034077556,0.0,0.0,0.9999742792793128,0.9999776341559242,Staphylococcus_aureus,run3,EMS,0.9999966450483523,Even,Metagenomic,Multiple k-mer De Bruijn graph
