locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Ec_02468	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
Zymos_Ec_02469	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
Zymos_Ec_02470	CDS	1005	cra		COG1609	Catabolite repressor/activator
Zymos_Ec_02471	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
Zymos_Ec_02472	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
Zymos_Ec_02473	CDS	945	leuO			HTH-type transcriptional regulator LeuO
Zymos_Ec_02474	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
Zymos_Ec_02475	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
Zymos_Ec_02476	CDS	1401	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
Zymos_Ec_02477	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
Zymos_Ec_02478	CDS	1179	setA			Sugar efflux transporter A
Zymos_Ec_02479	CDS	132	sgrT			Putative inhibitor of glucose uptake transporter SgrT
Zymos_Ec_02480	CDS	1656	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
Zymos_Ec_02481	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
Zymos_Ec_02482	CDS	1611				hypothetical protein
Zymos_Ec_02483	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
Zymos_Ec_02484	CDS	765	yabI		COG0586	Inner membrane protein YabI
Zymos_Ec_02485	CDS	879	araC			Arabinose operon regulatory protein
Zymos_Ec_02486	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
Zymos_Ec_02487	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
Zymos_Ec_02488	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
Zymos_Ec_02489	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
Zymos_Ec_02490	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
Zymos_Ec_02491	CDS	660	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
Zymos_Ec_02492	CDS	822				hypothetical protein
Zymos_Ec_02493	CDS	816	djlA		COG1076	Co-chaperone protein DjlA
Zymos_Ec_02494	CDS	2355	lptD		COG1452	LPS-assembly protein LptD
Zymos_Ec_02495	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
Zymos_Ec_02496	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
Zymos_Ec_02497	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
Zymos_Ec_02498	CDS	378	apaG		COG2967	Protein ApaG
Zymos_Ec_02499	CDS	843	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
Zymos_Ec_02500	CDS	591	folA	1.5.1.3	COG0262	Dihydrofolate reductase
Zymos_Ec_02501	CDS	1863	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
Zymos_Ec_02502	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
Zymos_Ec_02503	CDS	1332	ygcS_1			Inner membrane metabolite transport protein YgcS
Zymos_Ec_02504	CDS	288	fixX_2		COG2440	Ferredoxin-like protein FixX
Zymos_Ec_02505	CDS	1287	thi4	2.4.2.59		Thiamine thiazole synthase
Zymos_Ec_02506	CDS	942	fixB_2		COG2025	Protein FixB
Zymos_Ec_02507	CDS	771	fixA_2		COG2086	Protein FixA
Zymos_Ec_02508	CDS	378			COG1662	IS1 family transposase IS1A
Zymos_Ec_02509	CDS	276			COG1662	IS1 family transposase IS1A
Zymos_Ec_02510	CDS	1515	caiT_2		COG1292	L-carnitine/gamma-butyrobetaine antiporter
Zymos_Ec_02511	CDS	1143	caiA_2	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
Zymos_Ec_02512	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
Zymos_Ec_02513	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
Zymos_Ec_02514	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
Zymos_Ec_02515	CDS	591	yrdA_1		COG0663	Protein YrdA
Zymos_Ec_02516	CDS	396				hypothetical protein
Zymos_Ec_02517	CDS	3222	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
Zymos_Ec_02518	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
Zymos_Ec_02519	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
Zymos_Ec_02520	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
Zymos_Ec_02521	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
Zymos_Ec_02522	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
Zymos_Ec_02523	CDS	495	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
Zymos_Ec_02524	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
Zymos_Ec_02525	CDS	942	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
Zymos_Ec_02526	CDS	264	rpsT		COG0268	30S ribosomal protein S20
Zymos_Ec_02527	CDS	276			COG1662	IS1 family transposase IS1A
Zymos_Ec_02528	CDS	378			COG1662	IS1 family transposase IS1A
Zymos_Ec_02529	CDS	900	nhaR		COG0583	Transcriptional activator protein NhaR
Zymos_Ec_02530	CDS	1167	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
Zymos_Ec_02531	CDS	210				hypothetical protein
Zymos_Ec_02532	CDS	1113			COG3385	IS4 family transposase IS421
Zymos_Ec_02533	CDS	141				hypothetical protein
Zymos_Ec_02534	CDS	1131	dnaJ		COG0484	Chaperone protein DnaJ
Zymos_Ec_02535	CDS	1917	dnaK_2		COG0443	Chaperone protein DnaK
Zymos_Ec_02536	CDS	405				hypothetical protein
Zymos_Ec_02537	CDS	714				hypothetical protein
Zymos_Ec_02538	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
Zymos_Ec_02539	CDS	588	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
Zymos_Ec_02540	CDS	954	talB	2.2.1.2	COG0176	Transaldolase B
Zymos_Ec_02541	CDS	1431	alsT		COG1115	Amino-acid carrier protein AlsT
Zymos_Ec_02542	CDS	777	yaaA		COG3022	Peroxide stress resistance protein YaaA
Zymos_Ec_02543	CDS	297				hypothetical protein
Zymos_Ec_02544	CDS	1287	thrC	4.2.3.1	COG0498	Threonine synthase
Zymos_Ec_02545	CDS	933	thrB	2.7.1.39	COG0083	Homoserine kinase
Zymos_Ec_02546	CDS	2463	thrA		COG0460	Bifunctional aspartokinase/homoserine dehydrogenase 1
Zymos_Ec_02547	CDS	687	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
Zymos_Ec_02548	CDS	717	arcA		COG0745	Aerobic respiration control protein ArcA
Zymos_Ec_02549	CDS	1353	creD		COG4452	Inner membrane protein CreD
Zymos_Ec_02550	CDS	243	creC_1	2.7.13.3	COG0642	Sensor protein CreC
Zymos_Ec_02551	CDS	1173	creC_2	2.7.13.3	COG0642	Sensor protein CreC
Zymos_Ec_02552	CDS	690	creB		COG0745	Transcriptional regulatory protein CreB
Zymos_Ec_02553	CDS	474				hypothetical protein
Zymos_Ec_02554	CDS	870	rob_2		COG2207	Right origin-binding protein
Zymos_Ec_02555	CDS	648	pspB_2	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
Zymos_Ec_02556	CDS	513	yjjX	3.6.1.-	COG1986	Inosine/xanthosine triphosphatase
Zymos_Ec_02557	CDS	297	trpR		COG2973	Trp operon repressor
Zymos_Ec_02558	CDS	1938	slt	4.2.2.-	COG0741	Soluble lytic murein transglycosylase
Zymos_Ec_02559	CDS	1668	ettA		COG0488	Energy-dependent translational throttle protein EttA
Zymos_Ec_02560	CDS	168				hypothetical protein
Zymos_Ec_02561	CDS	1233	nadR		COG1056	Trifunctional NAD biosynthesis/regulator protein NadR
Zymos_Ec_02562	CDS	1383	radA	3.6.4.-	COG1066	DNA repair protein RadA
Zymos_Ec_02563	CDS	969	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
Zymos_Ec_02564	CDS	645	ytjB		COG3726	putative inner membrane protein Smp
Zymos_Ec_02565	CDS	1017	lplA	6.3.1.20	COG0095	Lipoate-protein ligase A
Zymos_Ec_02566	CDS	1332	yjjJ	2.-.-.-		Toxin YjjJ
Zymos_Ec_02567	CDS	720	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
Zymos_Ec_02568	CDS	1224	deoB_1	5.4.2.7	COG1015	Phosphopentomutase
Zymos_Ec_02569	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
Zymos_Ec_02570	CDS	780	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
Zymos_Ec_02571	CDS	1551	yjjI			putative protein YjjI
Zymos_Ec_02572	CDS	864	yjjW	1.97.1.-	COG1180	Putative glycyl-radical enzyme activating enzyme YjjW
Zymos_Ec_02573	CDS	780	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
Zymos_Ec_02574	CDS	1074				hypothetical protein
Zymos_Ec_02575	CDS	162				hypothetical protein
Zymos_Ec_02576	CDS	606	osmY_1		COG2823	Osmotically-inducible protein Y
Zymos_Ec_02577	CDS	1617	prfC		COG4108	Peptide chain release factor RF3
Zymos_Ec_02578	CDS	678	yjjG	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase YjjG
Zymos_Ec_02579	CDS	447	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
Zymos_Ec_02580	CDS	414	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
Zymos_Ec_02581	CDS	1032	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
Zymos_Ec_02582	tRNA	87				tRNA-Leu(cag)
Zymos_Ec_02583	tRNA	87				tRNA-Leu(cag)
Zymos_Ec_02584	tRNA	87				tRNA-Leu(cag)
Zymos_Ec_02585	CDS	237				hypothetical protein
Zymos_Ec_02586	CDS	789	fhuF		COG4114	Ferric iron reductase protein FhuF
Zymos_Ec_02587	CDS	678	bglJ		COG2197	Transcriptional activator protein BglJ
Zymos_Ec_02588	CDS	726	yjjQ			Putative transcription factor YjjQ
Zymos_Ec_02589	CDS	771	yjjP		COG2966	Inner membrane protein YjjP
Zymos_Ec_02590	CDS	474				hypothetical protein
Zymos_Ec_02591	CDS	540	dnaT_2			Primosomal protein 1
Zymos_Ec_02592	CDS	738	dnaC_2		COG1484	DNA replication protein DnaC
Zymos_Ec_02593	CDS	495				hypothetical protein
Zymos_Ec_02594	CDS	2292	mdoB	2.7.8.20		Phosphoglycerol transferase I
Zymos_Ec_02595	CDS	1023	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
Zymos_Ec_02596	CDS	915	lgoR		COG1802	putative HTH-type transcriptional regulator LgoR
Zymos_Ec_02597	CDS	1362	lgoT			putative L-galactonate transporter
Zymos_Ec_02598	CDS	1656	tsr		COG0840	Methyl-accepting chemotaxis protein I
Zymos_Ec_02599	CDS	2151	btsT		COG1966	Pyruvate/proton symporter BtsT
Zymos_Ec_02600	CDS	204				hypothetical protein
Zymos_Ec_02601	CDS	957	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
Zymos_Ec_02602	CDS	303				hypothetical protein
Zymos_Ec_02603	CDS	288				hypothetical protein
Zymos_Ec_02604	CDS	621				hypothetical protein
Zymos_Ec_02605	CDS	1914				hypothetical protein
Zymos_Ec_02606	CDS	339	symE	3.1.-.-		Toxic protein SymE
Zymos_Ec_02607	CDS	165				hypothetical protein
Zymos_Ec_02608	CDS	1413	norG		COG1167	HTH-type transcriptional regulator NorG
Zymos_Ec_02609	CDS	945				ISNCY family transposase ISRor2
Zymos_Ec_02610	CDS	1233	mdtM			Multidrug resistance protein MdtM
Zymos_Ec_02611	CDS	1281				hypothetical protein
Zymos_Ec_02612	CDS	1152	fldC	4.2.1.-		(R)-phenyllactyl-CoA dehydratase beta subunit
Zymos_Ec_02613	CDS	768	fldI	3.6.1.-		(R)-phenyllactate dehydratase activator
Zymos_Ec_02614	CDS	267				hypothetical protein
Zymos_Ec_02615	CDS	111				hypothetical protein
Zymos_Ec_02616	CDS	2094				hypothetical protein
Zymos_Ec_02617	CDS	840	yjiK		COG3204	putative protein YjiK
Zymos_Ec_02618	CDS	1179				hypothetical protein
Zymos_Ec_02619	CDS	5241				hypothetical protein
Zymos_Ec_02620	CDS	585	kptA	2.7.1.-	COG1859	putative RNA 2'-phosphotransferase
Zymos_Ec_02621	CDS	684				hypothetical protein
Zymos_Ec_02622	CDS	462	yjiG		COG0700	Inner membrane protein YjiG
Zymos_Ec_02623	CDS	1173	iadA	3.4.19.-		Isoaspartyl dipeptidase
Zymos_Ec_02624	CDS	912	yjiE_2			HTH-type transcriptional regulator YjiE
Zymos_Ec_02625	CDS	393	iraD			Anti-adapter protein IraD
Zymos_Ec_02626	CDS	831				hypothetical protein
Zymos_Ec_02627	CDS	726	pdhR_2		COG2186	Pyruvate dehydrogenase complex repressor
Zymos_Ec_02628	CDS	195				hypothetical protein
Zymos_Ec_02629	CDS	1461	por_2	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
Zymos_Ec_02630	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
Zymos_Ec_02631	CDS	1344	gntP		COG2610	High-affinity gluconate transporter
Zymos_Ec_02632	CDS	903	fimH_2			Type 1 fimbrin D-mannose specific adhesin
Zymos_Ec_02633	CDS	504	fimG_2			Protein FimG
Zymos_Ec_02634	CDS	531	fimF_2			Protein FimF
Zymos_Ec_02635	CDS	2637	fimD_2		COG3188	Outer membrane usher protein FimD
Zymos_Ec_02636	CDS	726	fimC			Chaperone protein FimC
Zymos_Ec_02637	CDS	498	lpfA			putative major fimbrial subunit LpfA
Zymos_Ec_02638	CDS	555	fimA			Type-1 fimbrial protein, A chain
Zymos_Ec_02639	CDS	597				ISKra4 family transposase ISCep1
Zymos_Ec_02640	CDS	603				ISKra4 family transposase ISCep1
Zymos_Ec_02641	CDS	396				hypothetical protein
Zymos_Ec_02642	CDS	717	nanC			putative N-acetylneuraminic acid outer membrane channel protein NanC
Zymos_Ec_02643	CDS	1107	nanM	5.1.3.24	COG3055	N-acetylneuraminate epimerase
Zymos_Ec_02644	CDS	981	nanS	3.1.1.-		putative 9-O-acetyl-N-acetylneuraminic acid deacetylase
Zymos_Ec_02645	CDS	1017				hypothetical protein
Zymos_Ec_02646	CDS	258				hypothetical protein
Zymos_Ec_02647	CDS	546				hypothetical protein
Zymos_Ec_02648	CDS	747	yjhP			putative protein YjhP
Zymos_Ec_02649	CDS	1122	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
Zymos_Ec_02650	CDS	279	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
Zymos_Ec_02651	CDS	1314	gatC_2		COG3775	PTS system galactitol-specific EIIC component
Zymos_Ec_02652	CDS	807				hypothetical protein
Zymos_Ec_02653	CDS	432				hypothetical protein
Zymos_Ec_02654	CDS	633	rpe_1	5.1.3.1		Ribulose-phosphate 3-epimerase
Zymos_Ec_02655	CDS	783	srlR_3		COG1349	Glucitol operon repressor
Zymos_Ec_02656	CDS	789	kdgR_2		COG1414	Transcriptional regulator KdgR
Zymos_Ec_02657	CDS	960	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
Zymos_Ec_02658	CDS	1968	yjhG	4.2.1.82	COG0129	D-xylonate dehydratase YjhG
Zymos_Ec_02659	CDS	1350	idnT		COG2610	Gnt-II system L-idonate transporter
Zymos_Ec_02660	CDS	987	deoR_2		COG2390	Deoxyribonucleoside regulator
Zymos_Ec_02661	CDS	1005				hypothetical protein
Zymos_Ec_02662	CDS	642	fucA_1	4.1.2.17	COG0235	L-fuculose phosphate aldolase
Zymos_Ec_02663	CDS	1116	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
Zymos_Ec_02664	CDS	702	drdK	2.7.1.-		5-deoxyribose kinase
Zymos_Ec_02665	CDS	603				hypothetical protein
Zymos_Ec_02666	CDS	174				hypothetical protein
Zymos_Ec_02667	CDS	381				hypothetical protein
Zymos_Ec_02668	CDS	348				hypothetical protein
Zymos_Ec_02669	CDS	258				IS66 family transposase ISEc8
Zymos_Ec_02670	CDS	870				IS66 family transposase ISEc8
Zymos_Ec_02671	CDS	1359				hypothetical protein
Zymos_Ec_02672	CDS	258				hypothetical protein
Zymos_Ec_02673	CDS	111				hypothetical protein
Zymos_Ec_02674	CDS	210			COG1662	IS1 family transposase IS1F
Zymos_Ec_02675	CDS	294				hypothetical protein
Zymos_Ec_02676	CDS	522	fecI		COG1595	putative RNA polymerase sigma factor FecI
Zymos_Ec_02677	CDS	954	fecR		COG3712	Protein FecR
Zymos_Ec_02678	CDS	2325	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
Zymos_Ec_02679	CDS	903	fecB		COG4594	Fe(3+) dicitrate-binding periplasmic protein
Zymos_Ec_02680	CDS	999	fecC		COG0609	Fe(3+) dicitrate transport system permease protein FecC
Zymos_Ec_02681	CDS	957	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
Zymos_Ec_02682	CDS	768	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
Zymos_Ec_02683	CDS	258				hypothetical protein
Zymos_Ec_02684	CDS	243				IS3 family transposase ISLad1
Zymos_Ec_02685	CDS	414				hypothetical protein
Zymos_Ec_02686	CDS	1152			COG2826	IS30 family transposase IS30
Zymos_Ec_02687	CDS	351				hypothetical protein
Zymos_Ec_02688	CDS	573				hypothetical protein
Zymos_Ec_02689	CDS	825				hypothetical protein
Zymos_Ec_02690	tRNA	85				tRNA-Leu(caa)
Zymos_Ec_02691	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
Zymos_Ec_02692	CDS	1503				hypothetical protein
Zymos_Ec_02693	CDS	1083	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
Zymos_Ec_02694	CDS	1101	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
Zymos_Ec_02695	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
Zymos_Ec_02696	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
Zymos_Ec_02697	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
Zymos_Ec_02698	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
Zymos_Ec_02699	CDS	504				hypothetical protein
Zymos_Ec_02700	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
Zymos_Ec_02701	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
Zymos_Ec_02702	CDS	1596				hypothetical protein
Zymos_Ec_02703	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
Zymos_Ec_02704	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
Zymos_Ec_02705	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
Zymos_Ec_02706	CDS	396	yjgH		COG0251	RutC family protein YjgH
Zymos_Ec_02707	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
Zymos_Ec_02708	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
Zymos_Ec_02709	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
Zymos_Ec_02710	CDS	2697	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
Zymos_Ec_02711	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
Zymos_Ec_02712	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
Zymos_Ec_02713	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
Zymos_Ec_02714	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
Zymos_Ec_02715	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
Zymos_Ec_02716	CDS	387	cybC		COG3783	Soluble cytochrome b562
Zymos_Ec_02717	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
Zymos_Ec_02718	CDS	552				hypothetical protein
Zymos_Ec_02719	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
Zymos_Ec_02720	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
Zymos_Ec_02721	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
Zymos_Ec_02722	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
Zymos_Ec_02723	CDS	1503	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
Zymos_Ec_02724	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
Zymos_Ec_02725	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
Zymos_Ec_02726	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
Zymos_Ec_02727	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
Zymos_Ec_02728	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
Zymos_Ec_02729	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
Zymos_Ec_02730	CDS	1344				hypothetical protein
Zymos_Ec_02731	CDS	207				hypothetical protein
Zymos_Ec_02732	CDS	558	ytfJ_1		COG3054	putative protein YtfJ
Zymos_Ec_02733	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
Zymos_Ec_02734	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
Zymos_Ec_02735	CDS	381				hypothetical protein
Zymos_Ec_02736	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
Zymos_Ec_02737	CDS	966	ytfF			Inner membrane protein YtfF
Zymos_Ec_02738	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
Zymos_Ec_02739	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
Zymos_Ec_02740	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
Zymos_Ec_02741	CDS	639				hypothetical protein
Zymos_Ec_02742	CDS	648	nicS			HTH-type transcriptional repressor NicS
Zymos_Ec_02743	CDS	792	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Zymos_Ec_02744	CDS	843				hypothetical protein
Zymos_Ec_02745	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
Zymos_Ec_02746	CDS	1542	ydiF_2	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
Zymos_Ec_02747	CDS	2082				hypothetical protein
Zymos_Ec_02748	CDS	477	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
Zymos_Ec_02749	CDS	1302	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
Zymos_Ec_02750	CDS	972			COG1638	Solute-binding protein
Zymos_Ec_02751	CDS	450	rplI		COG0359	50S ribosomal protein L9
Zymos_Ec_02752	CDS	228	rpsR		COG0238	30S ribosomal protein S18
Zymos_Ec_02753	CDS	315	priB		COG2965	Primosomal replication protein N
Zymos_Ec_02754	CDS	396	rpsF		COG0360	30S ribosomal protein S6
Zymos_Ec_02755	CDS	276				hypothetical protein
Zymos_Ec_02756	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
Zymos_Ec_02757	CDS	855	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
Zymos_Ec_02758	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
Zymos_Ec_02759	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
Zymos_Ec_02760	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
Zymos_Ec_02761	CDS	1398	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
Zymos_Ec_02762	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
Zymos_Ec_02763	CDS	756	ulaR		COG1349	HTH-type transcriptional regulator UlaR
Zymos_Ec_02764	CDS	750				hypothetical protein
Zymos_Ec_02765	CDS	330	bsmA			Lipoprotein BsmA
Zymos_Ec_02766	CDS	276				hypothetical protein
Zymos_Ec_02767	CDS	1626	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
Zymos_Ec_02768	CDS	1164	yjfC	6.3.1.-	COG0754	Putative acid--amine ligase YjfC
Zymos_Ec_02769	CDS	639				hypothetical protein
Zymos_Ec_02770	CDS	399				hypothetical protein
Zymos_Ec_02771	CDS	660				hypothetical protein
Zymos_Ec_02772	CDS	699				hypothetical protein
Zymos_Ec_02773	CDS	402				hypothetical protein
Zymos_Ec_02774	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
Zymos_Ec_02775	CDS	2442	rnr	3.1.13.1	COG0557	Ribonuclease R
Zymos_Ec_02776	CDS	426	nsrR		COG1959	HTH-type transcriptional repressor NsrR
Zymos_Ec_02777	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
Zymos_Ec_02778	CDS	198				hypothetical protein
Zymos_Ec_02779	CDS	1005	hflC		COG0330	Modulator of FtsH protease HflC
Zymos_Ec_02780	CDS	1260	hflK		COG0330	Modulator of FtsH protease HflK
Zymos_Ec_02781	CDS	1281	hflX		COG2262	GTPase HflX
Zymos_Ec_02782	CDS	309	hfq		COG1923	RNA-binding protein Hfq
Zymos_Ec_02783	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
Zymos_Ec_02784	CDS	1848	mutL		COG0323	DNA mismatch repair protein MutL
Zymos_Ec_02785	CDS	1338	amiB	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiB
Zymos_Ec_02786	CDS	462	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
Zymos_Ec_02787	CDS	1533	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
Zymos_Ec_02788	CDS	1140	queG	1.17.99.6	COG1600	Epoxyqueuosine reductase
Zymos_Ec_02789	tRNA	76				tRNA-Gly(gcc)
Zymos_Ec_02790	tRNA	76				tRNA-Gly(gcc)
Zymos_Ec_02791	tRNA	76				tRNA-Gly(gcc)
Zymos_Ec_02792	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
Zymos_Ec_02793	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
