locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Se_02186	CDS	1590				hypothetical protein
Zymos_Se_02187	CDS	357				hypothetical protein
Zymos_Se_02188	CDS	603	yhjB			Putative HTH-type transcriptional regulator YhjB
Zymos_Se_02189	CDS	684				hypothetical protein
Zymos_Se_02190	CDS	1029	yhjD		COG1295	Inner membrane protein YhjD
Zymos_Se_02191	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
Zymos_Se_02192	CDS	2061				hypothetical protein
Zymos_Se_02193	CDS	768	pdeH	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
Zymos_Se_02194	CDS	930	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
Zymos_Se_02195	CDS	1488	yhjJ		COG0612	Protein YhjJ
Zymos_Se_02196	CDS	1287	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
Zymos_Se_02197	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
Zymos_Se_02198	CDS	3543	bcsC		COG0457	Cellulose synthase operon protein C
Zymos_Se_02199	CDS	1110	bcsZ	3.2.1.4	COG3405	Endoglucanase
Zymos_Se_02200	CDS	2280	bcsB			Cyclic di-GMP-binding protein
Zymos_Se_02201	CDS	2625	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
Zymos_Se_02202	CDS	753	bcsQ			Cellulose biosynthesis protein BcsQ
Zymos_Se_02203	CDS	204	yhjR			Protein YhjR
Zymos_Se_02204	CDS	1560	bcsE			Cyclic di-GMP binding protein BcsE
Zymos_Se_02205	CDS	192				hypothetical protein
Zymos_Se_02206	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
Zymos_Se_02207	CDS	108	ldrD			Small toxic polypeptide LdrD
Zymos_Se_02208	CDS	1299	yhjV		COG0814	Inner membrane transport protein YhjV
Zymos_Se_02209	CDS	1014	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
Zymos_Se_02210	CDS	984	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
Zymos_Se_02211	CDS	903	dppC_1		COG1173	Dipeptide transport system permease protein DppC
Zymos_Se_02212	CDS	1020	dppB_1		COG0601	Dipeptide transport system permease protein DppB
Zymos_Se_02213	CDS	1608	dppA		COG0747	Periplasmic dipeptide transport protein
Zymos_Se_02214	CDS	1326	pucK		COG2233	Uric acid permease PucK
Zymos_Se_02215	CDS	1125				hypothetical protein
Zymos_Se_02216	CDS	1008	malR		COG1609	HTH-type transcriptional regulator MalR
Zymos_Se_02217	tRNA	77				tRNA-Pro(cgg)
Zymos_Se_02218	CDS	1692	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
Zymos_Se_02219	CDS	528	lpfE			putative fimbrial subunit LpfE
Zymos_Se_02220	CDS	1080	lpfD_1			putative minor fimbrial subunit LpfD
Zymos_Se_02221	CDS	2529	elfC_1		COG3188	putative outer membrane usher protein ElfC
Zymos_Se_02222	CDS	699	lpfB_1			putative fimbrial chaperone LpfB
Zymos_Se_02223	CDS	525	lpfA			putative major fimbrial subunit LpfA
Zymos_Se_02224	CDS	189				hypothetical protein
Zymos_Se_02225	CDS	705				hypothetical protein
Zymos_Se_02226	CDS	582	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
Zymos_Se_02227	CDS	441	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
Zymos_Se_02228	CDS	2334	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
Zymos_Se_02229	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
Zymos_Se_02230	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
Zymos_Se_02231	CDS	711				hypothetical protein
Zymos_Se_02232	CDS	333				hypothetical protein
Zymos_Se_02233	CDS	213	cspA		COG1278	Cold shock protein CspA
Zymos_Se_02234	CDS	540				hypothetical protein
Zymos_Se_02235	CDS	402				IS3 family transposase ISSen1
Zymos_Se_02236	CDS	684				IS3 family transposase ISSen1
Zymos_Se_02237	CDS	486				hypothetical protein
Zymos_Se_02238	CDS	267				hypothetical protein
Zymos_Se_02239	CDS	468	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
Zymos_Se_02240	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
Zymos_Se_02241	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
Zymos_Se_02242	CDS	303				hypothetical protein
Zymos_Se_02243	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
Zymos_Se_02244	CDS	354				hypothetical protein
Zymos_Se_02245	CDS	1455	xylB_1	2.7.1.17	COG1070	Xylulose kinase
Zymos_Se_02246	CDS	1323	xylA	5.3.1.5		Xylose isomerase
Zymos_Se_02247	CDS	1179	xylR			Xylose operon regulatory protein
Zymos_Se_02248	CDS	825				hypothetical protein
Zymos_Se_02249	CDS	246				hypothetical protein
Zymos_Se_02250	CDS	687	sgbH	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
Zymos_Se_02251	CDS	861	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
Zymos_Se_02252	CDS	528	sgbE_1	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase SgbE
Zymos_Se_02253	CDS	111	sgbE_2	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase SgbE
Zymos_Se_02254	CDS	816	rhaR_3			HTH-type transcriptional activator RhaR
Zymos_Se_02255	CDS	249	hypBA1_1	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
Zymos_Se_02256	CDS	1647	hypBA1_2	3.2.1.185		Non-reducing end beta-L-arabinofuranosidase
Zymos_Se_02257	CDS	1539	aldB	1.2.1.-	COG1012	Aldehyde dehydrogenase B
Zymos_Se_02258	CDS	882	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
Zymos_Se_02259	CDS	1851	selB		COG3276	Selenocysteine-specific elongation factor
Zymos_Se_02260	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
Zymos_Se_02261	CDS	609	yibF		COG0625	putative GST-like protein YibF
Zymos_Se_02262	CDS	1917	mtlA		COG2213	PTS system mannitol-specific EIICBA component
Zymos_Se_02263	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
Zymos_Se_02264	CDS	591	mtlR		COG3722	Mannitol operon repressor
Zymos_Se_02265	CDS	210				hypothetical protein
Zymos_Se_02266	CDS	363	yibL			putative protein YibL
Zymos_Se_02267	CDS	684	sadB			Inner membrane lipoprotein SadB
Zymos_Se_02268	CDS	4347	sadA		COG5295	Autotransporter adhesin SadA
Zymos_Se_02269	CDS	1656	lldP		COG1620	L-lactate permease
Zymos_Se_02270	CDS	777	lldR_1		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
Zymos_Se_02271	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
Zymos_Se_02272	CDS	474	trmL_1	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
Zymos_Se_02273	CDS	1005	gntR_3			HTH-type transcriptional regulator GntR
Zymos_Se_02274	CDS	1197		4.2.1.156	COG4948	L-talarate/galactarate dehydratase
Zymos_Se_02275	CDS	1311	gudP_2			putative glucarate transporter
Zymos_Se_02276	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
Zymos_Se_02277	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
Zymos_Se_02278	CDS	468	secB		COG1952	Protein-export protein SecB
Zymos_Se_02279	CDS	252	grxC		COG0695	Glutaredoxin 3
Zymos_Se_02280	CDS	432	yibN		COG0607	putative protein YibN
Zymos_Se_02281	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
Zymos_Se_02282	CDS	1284	envC		COG4942	Murein hydrolase activator EnvC
Zymos_Se_02283	CDS	963				hypothetical protein
Zymos_Se_02284	CDS	1041	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
Zymos_Se_02285	CDS	1026	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
Zymos_Se_02286	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
Zymos_Se_02287	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
Zymos_Se_02288	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
Zymos_Se_02289	CDS	954	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
Zymos_Se_02290	CDS	1215				hypothetical protein
Zymos_Se_02291	CDS	1146	mshA	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Zymos_Se_02292	CDS	810				hypothetical protein
Zymos_Se_02293	CDS	699	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
Zymos_Se_02294	CDS	1011				hypothetical protein
Zymos_Se_02295	CDS	1023				hypothetical protein
Zymos_Se_02296	CDS	1080	rfaB	2.4.1.-	COG0438	Lipopolysaccharide 1,6-galactosyltransferase
Zymos_Se_02297	CDS	210				hypothetical protein
Zymos_Se_02298	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
Zymos_Se_02299	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
Zymos_Se_02300	CDS	1071	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
Zymos_Se_02301	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
Zymos_Se_02302	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
Zymos_Se_02303	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
Zymos_Se_02304	CDS	168	rpmG		COG0267	50S ribosomal protein L33
Zymos_Se_02305	CDS	237	rpmB		COG0227	50S ribosomal protein L28
Zymos_Se_02306	CDS	666				hypothetical protein
Zymos_Se_02307	CDS	1224	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
Zymos_Se_02308	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
Zymos_Se_02309	CDS	597	slmA			Nucleoid occlusion factor SlmA
Zymos_Se_02310	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
Zymos_Se_02311	CDS	717	rph	2.7.7.56		Ribonuclease PH
Zymos_Se_02312	CDS	864				hypothetical protein
Zymos_Se_02313	CDS	903	yidZ_1			HTH-type transcriptional regulator YidZ
Zymos_Se_02314	CDS	882				hypothetical protein
Zymos_Se_02315	CDS	618				hypothetical protein
Zymos_Se_02316	CDS	1686	ligB	6.5.1.2	COG0272	DNA ligase B
Zymos_Se_02317	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
Zymos_Se_02318	CDS	276	rpoZ	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit omega
Zymos_Se_02319	CDS	2112	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
Zymos_Se_02320	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
Zymos_Se_02321	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
Zymos_Se_02322	CDS	852				hypothetical protein
Zymos_Se_02323	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
Zymos_Se_02324	CDS	1392	xanP		COG2233	Xanthine permease XanP
Zymos_Se_02325	CDS	1710				hypothetical protein
Zymos_Se_02326	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
Zymos_Se_02327	CDS	405	yicJ_1		COG2211	Inner membrane symporter YicJ
Zymos_Se_02328	CDS	1026	yicJ_2		COG2211	Inner membrane symporter YicJ
Zymos_Se_02329	tRNA	95				tRNA-SeC(tca)
Zymos_Se_02330	CDS	159				hypothetical protein
Zymos_Se_02331	CDS	618	ecpR			HTH-type transcriptional regulator EcpR
Zymos_Se_02332	CDS	2853				hypothetical protein
Zymos_Se_02333	CDS	465				hypothetical protein
Zymos_Se_02334	CDS	858				hypothetical protein
Zymos_Se_02335	CDS	681	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
Zymos_Se_02336	CDS	480				hypothetical protein
Zymos_Se_02337	CDS	93				hypothetical protein
Zymos_Se_02338	CDS	2727	mgtB	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
Zymos_Se_02339	CDS	684	mgtC		COG1285	Protein MgtC
Zymos_Se_02340	CDS	903	yicL		COG0697	putative inner membrane transporter YicL
Zymos_Se_02341	CDS	930				ISNCY family transposase ISRor2
Zymos_Se_02342	CDS	744	dgaF_1	4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
Zymos_Se_02343	CDS	195	dgaE_1	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
Zymos_Se_02344	CDS	858	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
Zymos_Se_02345	CDS	858	manZ_2		COG3716	PTS system mannose-specific EIID component
Zymos_Se_02346	CDS	750	agaC_1		COG3715	N-acetylgalactosamine permease IIC component 1
Zymos_Se_02347	CDS	486	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
Zymos_Se_02348	CDS	426				hypothetical protein
Zymos_Se_02349	CDS	2799	dgaR_1			Transcriptional regulatory protein DagR
Zymos_Se_02350	CDS	294				hypothetical protein
Zymos_Se_02351	CDS	1383	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
Zymos_Se_02352	CDS	1194	nepI		COG2814	Purine ribonucleoside efflux pump NepI
Zymos_Se_02353	CDS	90				hypothetical protein
Zymos_Se_02354	CDS	360				hypothetical protein
Zymos_Se_02355	CDS	324				hypothetical protein
Zymos_Se_02356	CDS	780				hypothetical protein
Zymos_Se_02357	CDS	324				hypothetical protein
Zymos_Se_02358	CDS	270	ptsH_2			Phosphocarrier protein HPr
Zymos_Se_02359	CDS	861	fba	4.1.2.13		Fructose-bisphosphate aldolase
Zymos_Se_02360	CDS	501	xylB_2	2.7.1.17		Xylulose kinase
Zymos_Se_02361	CDS	939	fucK_2	2.7.1.51	COG1070	L-fuculokinase
Zymos_Se_02362	CDS	1359	gatC_3		COG3775	PTS system galactitol-specific EIIC component
Zymos_Se_02363	CDS	288	gatB_3	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
Zymos_Se_02364	CDS	474				hypothetical protein
Zymos_Se_02365	CDS	744	mngR_1		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
Zymos_Se_02366	CDS	453				hypothetical protein
Zymos_Se_02367	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
Zymos_Se_02368	CDS	1329	uhpC_2		COG2271	Membrane sensor protein UhpC
Zymos_Se_02369	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
Zymos_Se_02370	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
Zymos_Se_02371	CDS	1014				hypothetical protein
Zymos_Se_02372	CDS	1317	fucP_2		COG0738	L-fucose-proton symporter
Zymos_Se_02373	CDS	921	rbsK_2	2.7.1.15		Ribokinase
Zymos_Se_02374	CDS	786	deoR_1		COG1349	Deoxyribose operon repressor
Zymos_Se_02375	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
Zymos_Se_02376	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
Zymos_Se_02377	CDS	99				hypothetical protein
Zymos_Se_02378	CDS	90	tisB			Small toxic protein TisB
Zymos_Se_02379	CDS	834				hypothetical protein
Zymos_Se_02380	CDS	1185	emrD			Multidrug resistance protein D
Zymos_Se_02381	CDS	1062				hypothetical protein
Zymos_Se_02382	CDS	924	dsdC		COG0583	HTH-type transcriptional regulator DsdC
Zymos_Se_02383	CDS	1341	dsdX			D-serine transporter DsdX
Zymos_Se_02384	CDS	1323	dsdA	4.3.1.18	COG3048	D-serine dehydratase
Zymos_Se_02385	CDS	531				hypothetical protein
Zymos_Se_02386	CDS	363	yidG			Inner membrane protein YidG
Zymos_Se_02387	CDS	348	yidH		COG2149	Inner membrane protein YidH
Zymos_Se_02388	CDS	1662	aspT_1			Aspartate/alanine antiporter
Zymos_Se_02389	CDS	684				IS3 family transposase ISSen1
Zymos_Se_02390	CDS	402				IS3 family transposase ISSen1
Zymos_Se_02391	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
Zymos_Se_02392	CDS	414	ibpA_1		COG0071	Small heat shock protein IbpA
Zymos_Se_02393	CDS	291				hypothetical protein
Zymos_Se_02394	CDS	1227				hypothetical protein
Zymos_Se_02395	CDS	423	ccmH_3		COG3088	Cytochrome c-type biogenesis protein CcmH
Zymos_Se_02396	CDS	387	ccmH_4		COG3088	Cytochrome c-type biogenesis protein CcmH
Zymos_Se_02397	CDS	558	dsbE_2		COG0526	Thiol:disulfide interchange protein DsbE
Zymos_Se_02398	CDS	1932	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
Zymos_Se_02399	CDS	1020	ccmE_2			Cytochrome c-type biogenesis protein CcmE
Zymos_Se_02400	CDS	1401				hypothetical protein
Zymos_Se_02401	CDS	633	torD_1		COG3381	Chaperone protein TorD
Zymos_Se_02402	CDS	2553	torA	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 1
Zymos_Se_02403	CDS	1185	torC		COG3005	Cytochrome c-type protein TorC
Zymos_Se_02404	CDS	729	torR		COG0745	TorCAD operon transcriptional regulatory protein TorR
Zymos_Se_02405	CDS	294	torT_1		COG1879	Periplasmic protein TorT
Zymos_Se_02406	CDS	744	torT_2		COG1879	Periplasmic protein TorT
Zymos_Se_02407	CDS	2736	torS	2.7.13.3	COG0784	Sensor protein TorS
Zymos_Se_02408	CDS	1293	dgoT			D-galactonate transporter
Zymos_Se_02409	CDS	1149	dgoD_1	4.2.1.6	COG4948	D-galactonate dehydratase
Zymos_Se_02410	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
Zymos_Se_02411	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
Zymos_Se_02412	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
Zymos_Se_02413	CDS	846	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
Zymos_Se_02414	CDS	1263	sauU_1			putative sulfoacetate transporter SauU
Zymos_Se_02415	CDS	1191	dgoD_2	4.2.1.6	COG4948	D-galactonate dehydratase
Zymos_Se_02416	CDS	921	benM_2			HTH-type transcriptional regulator BenM
Zymos_Se_02417	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
Zymos_Se_02418	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
Zymos_Se_02419	CDS	1101	dnaN		COG0592	Beta sliding clamp
Zymos_Se_02420	CDS	1401	dnaA		COG0593	Chromosomal replication initiator protein DnaA
Zymos_Se_02421	CDS	198				hypothetical protein
Zymos_Se_02422	CDS	1647	yidC			Membrane protein insertase YidC
Zymos_Se_02423	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
Zymos_Se_02424	CDS	1188	mdtL			Multidrug resistance protein MdtL
Zymos_Se_02425	CDS	672	yidZ_2			HTH-type transcriptional regulator YidZ
Zymos_Se_02426	CDS	756				hypothetical protein
Zymos_Se_02427	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
Zymos_Se_02428	CDS	1338	adeP		COG2252	Adenine permease AdeP
Zymos_Se_02429	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
Zymos_Se_02430	CDS	726	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
Zymos_Se_02431	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
Zymos_Se_02432	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
Zymos_Se_02433	CDS	960	pstC		COG0573	Phosphate transport system permease protein PstC
Zymos_Se_02434	CDS	1041	pstS		COG0226	Phosphate-binding protein PstS
Zymos_Se_02435	CDS	102				hypothetical protein
Zymos_Se_02436	CDS	819	fruA_2		COG1299	PTS system fructose-specific EIIB'BC component
Zymos_Se_02437	CDS	522	fruA_3		COG1299	PTS system fructose-specific EIIB'BC component
Zymos_Se_02438	CDS	819	sdhL	1.1.1.25	COG0169	Shikimate dehydrogenase-like protein
Zymos_Se_02439	CDS	258	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
Zymos_Se_02440	CDS	1509	sgrR_2		COG4533	HTH-type transcriptional regulator SgrR
Zymos_Se_02441	CDS	1830	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Zymos_Se_02442	CDS	1371	glmU		COG1207	Bifunctional protein GlmU
Zymos_Se_02443	CDS	699				hypothetical protein
Zymos_Se_02444	CDS	420	atpC		COG0355	ATP synthase epsilon chain
Zymos_Se_02445	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
Zymos_Se_02446	CDS	864	atpG		COG0224	ATP synthase gamma chain
Zymos_Se_02447	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
Zymos_Se_02448	CDS	534	atpH		COG0712	ATP synthase subunit delta
Zymos_Se_02449	CDS	471	atpF		COG0711	ATP synthase subunit b
Zymos_Se_02450	CDS	240	atpE		COG0636	ATP synthase subunit c
Zymos_Se_02451	CDS	816	atpB		COG0356	ATP synthase subunit a
Zymos_Se_02452	CDS	381	atpI		COG3312	ATP synthase protein I
Zymos_Se_02453	CDS	624	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
Zymos_Se_02454	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
Zymos_Se_02455	CDS	444	mioC		COG0716	Protein MioC
Zymos_Se_02456	CDS	459	asnC		COG1522	Regulatory protein AsnC
Zymos_Se_02457	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
Zymos_Se_02458	CDS	1452	viaA		COG2425	Protein ViaA
Zymos_Se_02459	CDS	1497	ravA	3.6.3.-	COG0714	ATPase RavA
Zymos_Se_02460	CDS	1869	kup			Low affinity potassium transport system protein kup
Zymos_Se_02461	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
Zymos_Se_02462	CDS	1506	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
Zymos_Se_02463	CDS	966	rbsC		COG1172	Ribose import permease protein RbsC
Zymos_Se_02464	CDS	891	rbsB		COG1879	Ribose import binding protein RbsB
Zymos_Se_02465	CDS	930	rbsK_3	2.7.1.15	COG0524	Ribokinase
Zymos_Se_02466	CDS	990	rbsR		COG1609	Ribose operon repressor
Zymos_Se_02467	CDS	1428	hsrA			putative transport protein HsrA
Zymos_Se_02468	CDS	705	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
Zymos_Se_02469	rRNA	1538				16S ribosomal RNA
Zymos_Se_02470	tRNA	77				tRNA-Ile(gat)
Zymos_Se_02471	tRNA	76				tRNA-Ala(tgc)
Zymos_Se_02472	rRNA	2905				23S ribosomal RNA
Zymos_Se_02473	rRNA	111				5S ribosomal RNA
Zymos_Se_02474	tRNA	77				tRNA-Asp(gtc)
Zymos_Se_02475	tRNA	76				tRNA-Trp(cca)
Zymos_Se_02476	CDS	837	hdfR_3			HTH-type transcriptional regulator HdfR
Zymos_Se_02477	CDS	339				hypothetical protein
Zymos_Se_02478	CDS	1521	comM		COG0606	Competence protein ComM
Zymos_Se_02479	CDS	1647	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
Zymos_Se_02480	CDS	264	ilvM	2.2.1.6	COG3978	Acetolactate synthase isozyme 2 small subunit
Zymos_Se_02481	CDS	930	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
Zymos_Se_02482	CDS	1851	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
Zymos_Se_02483	CDS	1545	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
Zymos_Se_02484	CDS	363				hypothetical protein
Zymos_Se_02485	CDS	342				hypothetical protein
Zymos_Se_02486	CDS	888	gltC_2			HTH-type transcriptional regulator GltC
Zymos_Se_02487	CDS	1476	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
Zymos_Se_02488	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
Zymos_Se_02489	CDS	2025	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
Zymos_Se_02490	CDS	1482	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
Zymos_Se_02491	CDS	1266	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
Zymos_Se_02492	CDS	330	trxA		COG0526	Thioredoxin 1
Zymos_Se_02493	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
Zymos_Se_02494	CDS	1104	wecA	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
Zymos_Se_02495	CDS	1047	wzzE		COG3765	ECA polysaccharide chain length modulation protein
Zymos_Se_02496	CDS	1086	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
Zymos_Se_02497	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
Zymos_Se_02498	CDS	1068	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
Zymos_Se_02499	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
Zymos_Se_02500	CDS	678	wecD	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
Zymos_Se_02501	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
Zymos_Se_02502	CDS	1251	wzxE		COG2244	Lipid III flippase
Zymos_Se_02503	CDS	1080	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
Zymos_Se_02504	CDS	1359	wzyE			putative ECA polymerase
Zymos_Se_02505	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
Zymos_Se_02506	CDS	1386	yifK		COG1113	putative transport protein YifK
Zymos_Se_02507	tRNA	77				tRNA-Arg(ccg)
Zymos_Se_02508	tRNA	76				tRNA-His(gtg)
Zymos_Se_02509	tRNA	87				tRNA-Leu(cag)
Zymos_Se_02510	tRNA	77				tRNA-Pro(tgg)
Zymos_Se_02511	CDS	1200	hemY		COG3071	Protein HemY
Zymos_Se_02512	CDS	1170	hemX		COG2959	Protein HemX
Zymos_Se_02513	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
Zymos_Se_02514	CDS	963	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
Zymos_Se_02515	CDS	2547	cyaA	4.6.1.1	COG3072	Adenylate cyclase
Zymos_Se_02516	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
Zymos_Se_02517	CDS	390				hypothetical protein
Zymos_Se_02518	CDS	231				hypothetical protein
Zymos_Se_02519	CDS	252				hypothetical protein
