locus_tag	ftype	length_bp	gene	EC_number	COG	product
Zymos_Pa_02748	CDS	1068				hypothetical protein
Zymos_Pa_02749	CDS	837	nrtD_1	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
Zymos_Pa_02750	CDS	1200				hypothetical protein
Zymos_Pa_02751	CDS	765				hypothetical protein
Zymos_Pa_02752	CDS	1410	dmoA_2	1.14.13.131		Dimethyl-sulfide monooxygenase
Zymos_Pa_02753	CDS	1236	soxC_3			Dibenzothiophene desulfurization enzyme C
Zymos_Pa_02754	CDS	1260	sfnC_3	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
Zymos_Pa_02755	CDS	1626	gapN	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
Zymos_Pa_02756	CDS	144				hypothetical protein
Zymos_Pa_02757	CDS	1353	gntT		COG2610	High-affinity gluconate transporter
Zymos_Pa_02758	CDS	522		2.7.1.12	COG3265	Gluconokinase
Zymos_Pa_02759	CDS	1032	gntR_1			HTH-type transcriptional regulator GntR
Zymos_Pa_02760	CDS	369				hypothetical protein
Zymos_Pa_02761	CDS	381				hypothetical protein
Zymos_Pa_02762	CDS	567				hypothetical protein
Zymos_Pa_02763	CDS	468				hypothetical protein
Zymos_Pa_02764	CDS	219				hypothetical protein
Zymos_Pa_02765	CDS	396				hypothetical protein
Zymos_Pa_02766	CDS	624				hypothetical protein
Zymos_Pa_02767	CDS	201				hypothetical protein
Zymos_Pa_02768	CDS	612				hypothetical protein
Zymos_Pa_02769	CDS	444				hypothetical protein
Zymos_Pa_02770	CDS	342				hypothetical protein
Zymos_Pa_02771	CDS	1167				hypothetical protein
Zymos_Pa_02772	CDS	1785				hypothetical protein
Zymos_Pa_02773	CDS	975				hypothetical protein
Zymos_Pa_02774	CDS	315				hypothetical protein
Zymos_Pa_02775	CDS	261				hypothetical protein
Zymos_Pa_02776	CDS	489				hypothetical protein
Zymos_Pa_02777	CDS	231				hypothetical protein
Zymos_Pa_02778	CDS	504				hypothetical protein
Zymos_Pa_02779	CDS	297				hypothetical protein
Zymos_Pa_02780	CDS	159				hypothetical protein
Zymos_Pa_02781	CDS	630	mltF_4	4.2.2.-		Membrane-bound lytic murein transglycosylase F
Zymos_Pa_02782	CDS	624				hypothetical protein
Zymos_Pa_02783	CDS	321				hypothetical protein
Zymos_Pa_02784	CDS	303				hypothetical protein
Zymos_Pa_02785	CDS	549				hypothetical protein
Zymos_Pa_02786	CDS	1674				hypothetical protein
Zymos_Pa_02787	CDS	1575				hypothetical protein
Zymos_Pa_02788	CDS	1239				hypothetical protein
Zymos_Pa_02789	CDS	576				hypothetical protein
Zymos_Pa_02790	CDS	1110				hypothetical protein
Zymos_Pa_02791	CDS	405				hypothetical protein
Zymos_Pa_02792	CDS	897				hypothetical protein
Zymos_Pa_02793	CDS	516				hypothetical protein
Zymos_Pa_02794	CDS	453				hypothetical protein
Zymos_Pa_02795	CDS	204				hypothetical protein
Zymos_Pa_02796	CDS	741				hypothetical protein
Zymos_Pa_02797	CDS	483				hypothetical protein
Zymos_Pa_02798	CDS	3588				hypothetical protein
Zymos_Pa_02799	CDS	960				hypothetical protein
Zymos_Pa_02800	CDS	924				hypothetical protein
Zymos_Pa_02801	CDS	1707				hypothetical protein
Zymos_Pa_02802	CDS	819				hypothetical protein
Zymos_Pa_02803	CDS	231				hypothetical protein
Zymos_Pa_02804	CDS	2211				hypothetical protein
Zymos_Pa_02805	CDS	1149				hypothetical protein
Zymos_Pa_02806	CDS	288				hypothetical protein
Zymos_Pa_02807	CDS	225				hypothetical protein
Zymos_Pa_02808	CDS	366				hypothetical protein
Zymos_Pa_02809	CDS	1299	puuB_5	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
Zymos_Pa_02810	CDS	894	pgrR_3			HTH-type transcriptional regulator PgrR
Zymos_Pa_02811	CDS	1176	estB_2	3.1.1.-	COG1680	Esterase EstB
Zymos_Pa_02812	CDS	1254	nepI		COG2814	Purine ribonucleoside efflux pump NepI
Zymos_Pa_02813	CDS	504				hypothetical protein
Zymos_Pa_02814	CDS	633	sutR_1		COG1396	HTH-type transcriptional regulator SutR
Zymos_Pa_02815	CDS	159				hypothetical protein
Zymos_Pa_02816	CDS	888	tauD_2	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
Zymos_Pa_02817	CDS	1023				hypothetical protein
Zymos_Pa_02818	CDS	849	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
Zymos_Pa_02819	CDS	867				hypothetical protein
Zymos_Pa_02820	CDS	618	eamB		COG1280	Cysteine/O-acetylserine efflux protein
Zymos_Pa_02821	CDS	3750	lgrB_2			Linear gramicidin synthase subunit B
Zymos_Pa_02822	CDS	1089				hypothetical protein
Zymos_Pa_02823	CDS	1020				hypothetical protein
Zymos_Pa_02824	CDS	6378	dltA_4	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
Zymos_Pa_02825	CDS	543				hypothetical protein
Zymos_Pa_02826	CDS	1452				hypothetical protein
Zymos_Pa_02827	CDS	750	nagR_2		COG2188	HTH-type transcriptional repressor NagR
Zymos_Pa_02828	CDS	1725	aprA_1	1.8.99.2		Adenylylsulfate reductase subunit alpha
Zymos_Pa_02829	CDS	246				hypothetical protein
Zymos_Pa_02830	CDS	1407				hypothetical protein
Zymos_Pa_02831	CDS	798				hypothetical protein
Zymos_Pa_02832	CDS	855	nrtD_2	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
Zymos_Pa_02833	CDS	966				hypothetical protein
Zymos_Pa_02834	CDS	282				hypothetical protein
Zymos_Pa_02835	CDS	1359	oprB_3		COG3659	Porin B
Zymos_Pa_02836	CDS	2412	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
Zymos_Pa_02837	CDS	2121	btuB_6			Vitamin B12 transporter BtuB
Zymos_Pa_02838	CDS	288				hypothetical protein
Zymos_Pa_02839	CDS	636				hypothetical protein
Zymos_Pa_02840	CDS	1545	htpX_2	3.4.24.-		Protease HtpX
Zymos_Pa_02841	CDS	663				hypothetical protein
Zymos_Pa_02842	CDS	672				hypothetical protein
Zymos_Pa_02843	CDS	1458				hypothetical protein
Zymos_Pa_02844	CDS	429				hypothetical protein
Zymos_Pa_02845	CDS	945				hypothetical protein
Zymos_Pa_02846	CDS	693	arsH_2	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
Zymos_Pa_02847	CDS	471	arsC_3	1.20.4.4	COG0394	Arsenate reductase
Zymos_Pa_02848	CDS	1284	arsB		COG1055	Arsenical pump membrane protein
Zymos_Pa_02849	CDS	351	arsR2		COG0640	Arsenic resistance transcriptional regulator ArsR2
Zymos_Pa_02850	CDS	891	rhaS_8			HTH-type transcriptional activator RhaS
Zymos_Pa_02851	CDS	1062	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
Zymos_Pa_02852	CDS	378				hypothetical protein
Zymos_Pa_02853	CDS	471	soxR_1		COG0789	Redox-sensitive transcriptional activator SoxR
Zymos_Pa_02854	CDS	1698	pbpC	3.4.16.4	COG0768	putative peptidoglycan D,D-transpeptidase PbpC
Zymos_Pa_02855	CDS	516				hypothetical protein
Zymos_Pa_02856	CDS	591	tetC_1			Transposon Tn10 TetC protein
Zymos_Pa_02857	CDS	1206				hypothetical protein
Zymos_Pa_02858	CDS	1071	pyrG_2	6.3.4.2		CTP synthase
Zymos_Pa_02859	CDS	897				hypothetical protein
Zymos_Pa_02860	CDS	1329		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
Zymos_Pa_02861	CDS	1776		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
Zymos_Pa_02862	CDS	717		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
Zymos_Pa_02863	CDS	987	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
Zymos_Pa_02864	CDS	1308	ttuB			Putative tartrate transporter
Zymos_Pa_02865	CDS	951	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
Zymos_Pa_02866	CDS	783				hypothetical protein
Zymos_Pa_02867	CDS	1023	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
Zymos_Pa_02868	CDS	939	pgrR_4			HTH-type transcriptional regulator PgrR
Zymos_Pa_02869	CDS	648	cc4_1		COG2863	Cytochrome c4
Zymos_Pa_02870	CDS	1503	hpaB_2	1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
Zymos_Pa_02871	CDS	876				hypothetical protein
Zymos_Pa_02872	CDS	987				hypothetical protein
Zymos_Pa_02873	CDS	987	ansA	3.5.1.1	COG0252	L-asparaginase 1
Zymos_Pa_02874	CDS	1446	alsT_3		COG1115	Amino-acid carrier protein AlsT
Zymos_Pa_02875	CDS	819				hypothetical protein
Zymos_Pa_02876	CDS	1395	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
Zymos_Pa_02877	CDS	1287	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
Zymos_Pa_02878	CDS	1053	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
Zymos_Pa_02879	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
Zymos_Pa_02880	CDS	129				hypothetical protein
Zymos_Pa_02881	CDS	462	lrp_2		COG1522	Leucine-responsive regulatory protein
Zymos_Pa_02882	CDS	294				hypothetical protein
Zymos_Pa_02883	CDS	1002				hypothetical protein
Zymos_Pa_02884	CDS	1734	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
Zymos_Pa_02885	CDS	1068				hypothetical protein
Zymos_Pa_02886	CDS	1410	murJ_1			lipid II flippase MurJ
Zymos_Pa_02887	CDS	1437				hypothetical protein
Zymos_Pa_02888	CDS	1104				hypothetical protein
Zymos_Pa_02889	CDS	1209				hypothetical protein
Zymos_Pa_02890	CDS	1329				hypothetical protein
Zymos_Pa_02891	CDS	1188	mshA_3	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
Zymos_Pa_02892	CDS	1989				hypothetical protein
Zymos_Pa_02893	CDS	795				hypothetical protein
Zymos_Pa_02894	CDS	912				hypothetical protein
Zymos_Pa_02895	CDS	1467	algA_2		COG0662	Alginate biosynthesis protein AlgA
Zymos_Pa_02896	CDS	1437				hypothetical protein
Zymos_Pa_02897	CDS	597				hypothetical protein
Zymos_Pa_02898	CDS	720	yiiM_2		COG2258	Protein YiiM
Zymos_Pa_02899	CDS	741	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
Zymos_Pa_02900	CDS	363				hypothetical protein
Zymos_Pa_02901	CDS	969			COG2220	putative protein
Zymos_Pa_02902	CDS	543				hypothetical protein
Zymos_Pa_02903	CDS	1200				hypothetical protein
Zymos_Pa_02904	CDS	867				hypothetical protein
Zymos_Pa_02905	CDS	963	hcf136_3			Ycf48-like protein
Zymos_Pa_02906	CDS	2403	mdtC_2			Multidrug resistance protein MdtC
Zymos_Pa_02907	CDS	1647				hypothetical protein
Zymos_Pa_02908	CDS	1425				putative protein
Zymos_Pa_02909	CDS	663				hypothetical protein
Zymos_Pa_02910	CDS	1368	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
Zymos_Pa_02911	CDS	888				hypothetical protein
Zymos_Pa_02912	CDS	582				hypothetical protein
Zymos_Pa_02913	CDS	1386		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
Zymos_Pa_02914	CDS	876	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
Zymos_Pa_02915	CDS	1158	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
Zymos_Pa_02916	CDS	1332	puuP_3		COG0531	Putrescine importer PuuP
Zymos_Pa_02917	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
Zymos_Pa_02918	CDS	1254	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
Zymos_Pa_02919	CDS	960		1.1.1.373		3-sulfolactaldehyde reductase
Zymos_Pa_02920	CDS	153				hypothetical protein
Zymos_Pa_02921	CDS	1659	actP_3		COG4147	Cation/acetate symporter ActP
Zymos_Pa_02922	CDS	324	yjcH_2		COG3162	Inner membrane protein YjcH
Zymos_Pa_02923	CDS	1650		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Zymos_Pa_02924	CDS	768	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
Zymos_Pa_02925	CDS	1173	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
Zymos_Pa_02926	CDS	357				hypothetical protein
Zymos_Pa_02927	CDS	1056				hypothetical protein
Zymos_Pa_02928	CDS	1953	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
Zymos_Pa_02929	CDS	504				hypothetical protein
Zymos_Pa_02930	CDS	2304	yebT_1		COG3008	Intermembrane transport protein YebT
Zymos_Pa_02931	CDS	621	pqiA_1		COG2995	Intermembrane transport protein PqiA
Zymos_Pa_02932	CDS	1584		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
Zymos_Pa_02933	CDS	996				hypothetical protein
Zymos_Pa_02934	CDS	1176	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
Zymos_Pa_02935	CDS	1323	rhmT			Inner membrane transport protein RhmT
Zymos_Pa_02936	CDS	1251	nicP_6			Porin-like protein NicP
Zymos_Pa_02937	CDS	1014	pdxA2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
Zymos_Pa_02938	CDS	960				hypothetical protein
Zymos_Pa_02939	CDS	1326	garP			putative galactarate transporter
Zymos_Pa_02940	CDS	1014				hypothetical protein
Zymos_Pa_02941	CDS	531				hypothetical protein
Zymos_Pa_02942	CDS	1521				hypothetical protein
Zymos_Pa_02943	CDS	948	gbpR_2			HTH-type transcriptional regulator GbpR
Zymos_Pa_02944	CDS	477				hypothetical protein
Zymos_Pa_02945	CDS	807	mltF_5	4.2.2.-		Membrane-bound lytic murein transglycosylase F
Zymos_Pa_02946	CDS	717	gltJ_1		COG0765	Glutamate/aspartate import permease protein GltJ
Zymos_Pa_02947	CDS	678	yecS_2		COG0765	L-cystine transport system permease protein YecS
Zymos_Pa_02948	CDS	885				hypothetical protein
Zymos_Pa_02949	CDS	1596	pdeB_1	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
Zymos_Pa_02950	CDS	876	garR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
Zymos_Pa_02951	CDS	345				hypothetical protein
Zymos_Pa_02952	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
Zymos_Pa_02953	CDS	585	nemR_1			HTH-type transcriptional repressor NemR
Zymos_Pa_02954	CDS	1254	hcnC_1	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
Zymos_Pa_02955	CDS	1395	hcnB_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
Zymos_Pa_02956	CDS	315	hcnA	1.4.99.5	COG0446	Hydrogen cyanide synthase subunit HcnA
Zymos_Pa_02957	CDS	267				hypothetical protein
Zymos_Pa_02958	CDS	414	hrp1_1		COG0517	Hypoxic response protein 1
Zymos_Pa_02959	CDS	1137				hypothetical protein
Zymos_Pa_02960	CDS	555	clpP_3	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
Zymos_Pa_02961	CDS	423				hypothetical protein
Zymos_Pa_02962	CDS	1215	gshA_1	6.3.2.2		Glutamate--cysteine ligase
Zymos_Pa_02963	CDS	1377				hypothetical protein
Zymos_Pa_02964	CDS	951	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
Zymos_Pa_02965	CDS	231				hypothetical protein
Zymos_Pa_02966	CDS	609	yohC_1			Inner membrane protein YohC
Zymos_Pa_02967	CDS	1953	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
Zymos_Pa_02968	CDS	591				hypothetical protein
Zymos_Pa_02969	CDS	348				hypothetical protein
Zymos_Pa_02970	CDS	264				hypothetical protein
Zymos_Pa_02971	CDS	222				hypothetical protein
Zymos_Pa_02972	CDS	351				hypothetical protein
Zymos_Pa_02973	CDS	1077				hypothetical protein
Zymos_Pa_02974	CDS	471			COG5592	DNA nickase
Zymos_Pa_02975	CDS	210				hypothetical protein
Zymos_Pa_02976	CDS	453				hypothetical protein
Zymos_Pa_02977	CDS	777				hypothetical protein
Zymos_Pa_02978	CDS	1098				hypothetical protein
Zymos_Pa_02979	CDS	180				hypothetical protein
Zymos_Pa_02980	CDS	366				hypothetical protein
Zymos_Pa_02981	CDS	1605	glgA	2.4.1.21	COG0297	Glycogen synthase
Zymos_Pa_02982	CDS	1755	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
Zymos_Pa_02983	CDS	2055	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
Zymos_Pa_02984	CDS	2781				hypothetical protein
Zymos_Pa_02985	CDS	306				hypothetical protein
Zymos_Pa_02986	CDS	2151	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
Zymos_Pa_02987	CDS	417	hrp1_2		COG0517	Hypoxic response protein 1
Zymos_Pa_02988	CDS	1248		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
Zymos_Pa_02989	CDS	939				hypothetical protein
Zymos_Pa_02990	CDS	738				hypothetical protein
Zymos_Pa_02991	CDS	1206	clsB	2.7.8.-	COG1502	Cardiolipin synthase B
Zymos_Pa_02992	CDS	996	ybhN		COG0392	Inner membrane protein YbhN
Zymos_Pa_02993	CDS	2199	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
Zymos_Pa_02994	CDS	3303		2.7.1.8		Glucosamine kinase
Zymos_Pa_02995	CDS	1995	glgE2	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 2
Zymos_Pa_02996	CDS	882	ku		COG1273	Non-homologous end joining protein Ku
Zymos_Pa_02997	CDS	243				hypothetical protein
Zymos_Pa_02998	CDS	492				hypothetical protein
Zymos_Pa_02999	CDS	2130	katE	1.11.1.6	COG0753	Catalase HPII
Zymos_Pa_03000	CDS	168				hypothetical protein
Zymos_Pa_03001	CDS	165				hypothetical protein
Zymos_Pa_03002	CDS	399				hypothetical protein
Zymos_Pa_03003	CDS	2439	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
Zymos_Pa_03004	CDS	288				hypothetical protein
Zymos_Pa_03005	CDS	189				hypothetical protein
Zymos_Pa_03006	CDS	861	ydaD	1.-.-.-		General stress protein 39
Zymos_Pa_03007	CDS	519	pncC_2	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
Zymos_Pa_03008	CDS	240				hypothetical protein
Zymos_Pa_03009	CDS	216				hypothetical protein
Zymos_Pa_03010	CDS	2523	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
Zymos_Pa_03011	CDS	390				hypothetical protein
Zymos_Pa_03012	CDS	525				hypothetical protein
Zymos_Pa_03013	CDS	450				hypothetical protein
Zymos_Pa_03014	CDS	1365				hypothetical protein
Zymos_Pa_03015	CDS	525				hypothetical protein
Zymos_Pa_03016	CDS	858	pdeB_2	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
Zymos_Pa_03017	CDS	648	yadV_4			putative fimbrial chaperone YadV
Zymos_Pa_03018	CDS	1362				hypothetical protein
Zymos_Pa_03019	CDS	2619	elfC		COG3188	putative outer membrane usher protein ElfC
Zymos_Pa_03020	CDS	747	yadV_5			putative fimbrial chaperone YadV
Zymos_Pa_03021	CDS	483				hypothetical protein
Zymos_Pa_03022	CDS	1227				hypothetical protein
Zymos_Pa_03023	CDS	636	ybdM		COG1475	putative protein YbdM
Zymos_Pa_03024	CDS	1449	gbsA	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
Zymos_Pa_03025	CDS	1638	betA_1	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
Zymos_Pa_03026	CDS	933	dmlR_15			HTH-type transcriptional regulator DmlR
Zymos_Pa_03027	CDS	1128				hypothetical protein
Zymos_Pa_03028	CDS	906	leuO			HTH-type transcriptional regulator LeuO
Zymos_Pa_03029	CDS	429				hypothetical protein
Zymos_Pa_03030	CDS	1101	adh_2	1.1.1.1	COG1063	Alcohol dehydrogenase
Zymos_Pa_03031	CDS	240				hypothetical protein
Zymos_Pa_03032	CDS	1077	ada_2		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
Zymos_Pa_03033	CDS	984				hypothetical protein
Zymos_Pa_03034	CDS	798		4.2.1.-	COG4336	Putative hydro-lyase
Zymos_Pa_03035	CDS	1047	hdfR_5			HTH-type transcriptional regulator HdfR
Zymos_Pa_03036	CDS	1272	yjhB_1			Putative metabolite transport protein YjhB
Zymos_Pa_03037	CDS	1230	nicP_7			Porin-like protein NicP
Zymos_Pa_03038	CDS	744	pxpA3_1	3.5.2.9	COG1540	5-oxoprolinase subunit A 3
Zymos_Pa_03039	CDS	714	pxpB_2	3.5.2.9	COG2049	5-oxoprolinase subunit B
Zymos_Pa_03040	CDS	942	pxpC_2	3.5.2.9	COG1984	5-oxoprolinase subunit C
Zymos_Pa_03041	CDS	477				hypothetical protein
Zymos_Pa_03042	CDS	1773	ydaP		COG0028	Putative thiamine pyrophosphate-containing protein YdaP
Zymos_Pa_03043	CDS	399				hypothetical protein
Zymos_Pa_03044	CDS	735	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
Zymos_Pa_03045	CDS	720	lpxD_2	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
Zymos_Pa_03046	CDS	918	cysK_2	2.5.1.47		Cysteine synthase
Zymos_Pa_03047	CDS	1419	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
Zymos_Pa_03048	CDS	459				hypothetical protein
Zymos_Pa_03049	CDS	891	yedA_1			putative inner membrane transporter YedA
Zymos_Pa_03050	CDS	1434	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
Zymos_Pa_03051	CDS	756				hypothetical protein
Zymos_Pa_03052	CDS	957	lipR	3.1.1.-	COG0657	Putative acetyl-hydrolase LipR
Zymos_Pa_03053	CDS	1476		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
Zymos_Pa_03054	CDS	1035				putative HTH-type transcriptional regulator
Zymos_Pa_03055	CDS	846				hypothetical protein
Zymos_Pa_03056	CDS	957				hypothetical protein
Zymos_Pa_03057	CDS	510	fecI_6		COG1595	putative RNA polymerase sigma factor FecI
Zymos_Pa_03058	CDS	1197	pbuE_3		COG2814	Purine efflux pump PbuE
Zymos_Pa_03059	CDS	1281				L-lactate transporter
Zymos_Pa_03060	CDS	1080	ssuD_3	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
Zymos_Pa_03061	CDS	2652	pfeA_2		COG4771	Ferric enterobactin receptor
Zymos_Pa_03062	CDS	849	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
Zymos_Pa_03063	CDS	657				hypothetical protein
Zymos_Pa_03064	CDS	903		3.8.1.3	COG0596	Fluoroacetate dehalogenase
Zymos_Pa_03065	CDS	510	cmtAc			p-cumate 2,3-dioxygenase system, small oxygenase component
Zymos_Pa_03066	CDS	1833	asnO_1	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
Zymos_Pa_03067	CDS	1275	cmtAb	1.14.12.25	COG4638	p-cumate 2,3-dioxygenase system, large oxygenase component
Zymos_Pa_03068	CDS	477	lrp_3		COG1522	Leucine-responsive regulatory protein
Zymos_Pa_03069	CDS	642	kynB	3.5.1.9	COG1878	Kynurenine formamidase
Zymos_Pa_03070	CDS	1251	kynU	3.7.1.3		Kynureninase
Zymos_Pa_03071	CDS	1407	aroP_2		COG1113	Aromatic amino acid transport protein AroP
Zymos_Pa_03072	CDS	1875				hypothetical protein
Zymos_Pa_03073	CDS	1905				hypothetical protein
Zymos_Pa_03074	CDS	951	catM			HTH-type transcriptional regulator CatM
Zymos_Pa_03075	CDS	210				hypothetical protein
Zymos_Pa_03076	CDS	1662				hypothetical protein
Zymos_Pa_03077	CDS	813	yafV_2	3.5.1.3		Omega-amidase YafV
Zymos_Pa_03078	CDS	1431				hypothetical protein
Zymos_Pa_03079	CDS	2595				hypothetical protein
Zymos_Pa_03080	CDS	2109	fusB		COG0480	Elongation factor G 2
Zymos_Pa_03081	CDS	2643	btuB_7			Vitamin B12 transporter BtuB
Zymos_Pa_03082	CDS	1725	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
Zymos_Pa_03083	CDS	1164	hcaT_1			putative 3-phenylpropionic acid transporter
Zymos_Pa_03084	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
Zymos_Pa_03085	CDS	639				hypothetical protein
Zymos_Pa_03086	CDS	1899	copA_2			Copper resistance protein A
Zymos_Pa_03087	CDS	1056	copB			Copper resistance protein B
Zymos_Pa_03088	CDS	1224				hypothetical protein
Zymos_Pa_03089	CDS	1182	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
Zymos_Pa_03090	CDS	1611	yejF_1		COG4172	putative ABC transporter ATP-binding protein YejF
Zymos_Pa_03091	CDS	1017	yejE_1		COG4239	Inner membrane ABC transporter permease protein YejE
Zymos_Pa_03092	CDS	1074	yejB_1		COG4174	Inner membrane ABC transporter permease protein YejB
Zymos_Pa_03093	CDS	1809				hypothetical protein
Zymos_Pa_03094	CDS	2958	btuB_8			Vitamin B12 transporter BtuB
Zymos_Pa_03095	CDS	903	pgrR_5			HTH-type transcriptional regulator PgrR
Zymos_Pa_03096	CDS	1416	efpA			putative MFS-type transporter EfpA
Zymos_Pa_03097	CDS	888	cynR_3			HTH-type transcriptional regulator CynR
Zymos_Pa_03098	CDS	663	cynT_1	4.2.1.1	COG0288	Carbonic anhydrase 1
Zymos_Pa_03099	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
Zymos_Pa_03100	CDS	954	fecR_4		COG3712	Protein FecR
Zymos_Pa_03101	CDS	507	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
Zymos_Pa_03102	CDS	1995				hypothetical protein
Zymos_Pa_03103	CDS	297				hypothetical protein
Zymos_Pa_03104	CDS	933	rhaS_9			HTH-type transcriptional activator RhaS
Zymos_Pa_03105	CDS	1356				hypothetical protein
Zymos_Pa_03106	CDS	261	yidD			Putative membrane protein insertion efficiency factor
Zymos_Pa_03107	CDS	1875				hypothetical protein
Zymos_Pa_03108	CDS	903				hypothetical protein
Zymos_Pa_03109	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
Zymos_Pa_03110	CDS	1371	puuP_4		COG0531	Putrescine importer PuuP
Zymos_Pa_03111	CDS	969	puuA_3	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
Zymos_Pa_03112	CDS	711				hypothetical protein
Zymos_Pa_03113	CDS	312				hypothetical protein
Zymos_Pa_03114	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
Zymos_Pa_03115	CDS	675	cmoA_1	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
Zymos_Pa_03116	CDS	909			COG2375	putative protein
Zymos_Pa_03117	CDS	1425	norG_3		COG1167	HTH-type transcriptional regulator NorG
Zymos_Pa_03118	CDS	255				hypothetical protein
Zymos_Pa_03119	CDS	258				hypothetical protein
Zymos_Pa_03120	CDS	300				hypothetical protein
Zymos_Pa_03121	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
Zymos_Pa_03122	CDS	393				hypothetical protein
